group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
AAGFPTSOPGCENQ,O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,247.180969238281,40.0,0.0,4.0,0.0,6.0,23.550000000000004,0.16666666666666666,2.0,1.0,0.0,0.0,WUR
ADWTYURAFSWNSU,O=C1NCCN1Cc1cccnc1,212.058654785156,24.0,2.0,2.0,1.0,6.0,45.230000000000004,0.35714285714285715,3.0,1.0,0.0,1.0,WUR
AGOYDEPGAOXOCK,O=C1CCCCOC(=O)C[C@@H](O[C@H]2CCCCO2)C[C@@H](O[C@H]2CCCCO2)CCC1,748.484741210938,121.0,8.0,3.0,0.0,5.0,182.91,0.2692307692307692,1.0,13.0,0.0,0.0,WUR
AHMMSNQYOPMLSX,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,453.336151123047,77.0,10.0,4.0,0.0,9.0,43.370000000000005,0.09090909090909091,0.0,3.0,0.0,0.0,WUR
AHOUBRCZNHFOSL,c1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,330.150115966797,44.0,4.0,4.0,2.0,10.0,39.72,0.20833333333333334,1.0,3.0,0.0,1.0,WUR
AKNNEGZIBPJZJG,O=C1O[C@H]([C@@H]2NCCc3cc4c(cc32)OCO4)c2ccccc21,414.15478515625,53.0,4.0,5.0,2.0,12.0,75.69000000000001,0.26666666666666666,1.0,7.0,0.0,0.0,WUR
AKNQMEBLVAMSNZ,c1ccc(C2(Cn3cncn3)OCCO2)cc1,300.030242919922,30.0,3.0,3.0,2.0,8.5,49.17,0.3684210526315789,3.0,2.0,0.0,2.0,WUR
AMEKQAFGQBKLKX,O=C(Nc1ccccc1)C1=COCCS1(=O)=O,268.063995361328,31.0,2.0,2.0,1.0,9.0,72.47,0.3333333333333333,1.0,4.0,1.0,0.0,WUR
AMFGTOFWMRQMEM,c1ccc(-n2cncn2)cc1,314.072418212891,36.0,7.0,2.0,2.0,8.5,58.4,0.4,3.0,3.0,1.0,0.0,WUR
ANJTVLIZGCUXLD,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,191.117904663086,28.0,0.0,3.0,1.0,7.0,34.03,0.21428571428571427,2.0,1.0,0.0,0.0,WUR
AQHHHDLHHXJYJD,c1ccc2ccccc2c1,260.164611816406,40.0,6.0,2.0,2.0,7.5,41.489999999999995,0.15789473684210525,1.0,2.0,0.0,0.0,WUR
ASDAXOTYWQZBDR,O=C1CCC[C@]2(CO2)C(=O)O[C@@H]2CC[NH+]3CC=C(CO1)[C@H]23,368.170837402344,51.0,0.0,4.0,0.0,7.0,108.42000000000002,0.3076923076923077,1.0,7.0,0.0,0.0,WUR
ATROHALUCMTWTB,c1ccccc1,299.061462402344,34.0,7.0,1.0,1.0,8.0,63.839999999999996,0.3684210526315789,2.0,3.0,1.0,0.0,WUR
ATWWYGQDYGSWQA,O=c1cccc2c(c1)CCCc1ccccc1-2,358.165161132813,49.0,4.0,3.0,2.0,10.5,77.02000000000001,0.23076923076923078,1.0,5.0,0.0,0.0,WUR
AUFSOOYCQYDGES,c1ccccc1,150.127853393555,26.0,3.0,1.0,1.0,4.0,12.03,0.09090909090909091,1.0,0.0,0.0,0.0,WUR
AUGQEEXBDZWUJY,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,384.202239990234,52.0,3.0,4.0,0.0,7.0,94.59,0.2692307692307692,0.0,7.0,0.0,0.0,WUR
AUQAUAIUNJIIEP,c1ccccc1,194.117691040039,29.0,1.0,1.0,1.0,5.0,38.33,0.21428571428571427,1.0,2.0,0.0,0.0,WUR
AWZOLILCOUMRDG,O=[PH](Sc1ccccc1)Sc1ccccc1,311.032592773438,34.0,6.0,2.0,2.0,9.0,26.3,0.2631578947368421,0.0,2.0,2.0,0.0,WUR
BAFQDKPJKOLXFZ,c1ccccc1,248.031921386719,26.0,5.0,1.0,1.0,6.0,87.9,0.5,1.0,6.0,0.0,0.0,WUR
BBXXLROWFHWFQY,c1cncnc1,210.160049438477,34.0,5.0,1.0,1.0,4.0,58.040000000000006,0.26666666666666666,3.0,1.0,0.0,0.0,WUR
BCTQJXQXJVLSIG,O=C(Nc1ccccc1)c1ccccc1,270.14892578125,39.0,4.0,2.0,2.0,9.0,38.33,0.15,1.0,2.0,0.0,0.0,WUR
BEAXWKCHSPVXQB,O=C(CN1CCNCC1)c1cccc(-c2nc(=O)c3[nH]ncc3[nH]2)c1,453.261291503906,65.0,8.0,4.0,3.0,14.0,96.35,0.2727272727272727,6.0,3.0,0.0,0.0,WUR
BEZZFPOZAYTVHN,O=S(c1ccccc1)c1ccc2[nH]cnc2c1,316.074935913086,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.3181818181818182,3.0,3.0,1.0,0.0,WUR
BHHGXPLMPWCGHP,c1ccccc1,122.096481323242,20.0,2.0,1.0,1.0,4.0,26.02,0.1111111111111111,1.0,0.0,0.0,0.0,WUR
BIXJFIJYBLJTMK,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,255.14945220947249,37.0,1.0,4.0,2.0,10.0,39.26,0.15789473684210525,2.0,1.0,0.0,0.0,WUR
BJQHLKABXJIVAM,c1ccccc1,391.284118652344,66.0,14.0,1.0,1.0,6.0,52.60000000000001,0.14285714285714285,0.0,4.0,0.0,0.0,WUR
BLGXFZZNTVWLAY,c1ccc2c3c([nH]c2c1)[C@@H]1C[C@@H]2CCCC[C@H]2CN1CC3,355.201599121094,52.0,1.0,5.0,2.0,11.0,65.56,0.19230769230769232,2.0,3.0,0.0,0.0,WUR
BMLIZLVNXIYGCK,c1ccccc1,199.063400268555,24.0,1.0,1.0,1.0,5.0,32.34,0.3076923076923077,2.0,1.0,0.0,1.0,WUR
BOFHKBLZOYVHSI,c1ccccc1,292.086639404297,37.0,4.0,1.0,1.0,5.0,47.56,0.3333333333333333,1.0,3.0,0.0,1.0,WUR
BPICBUSOMSTKRF,c1ccc(NC2=NCCCS2)cc1,221.110809326172,31.0,1.0,2.0,1.0,6.0,24.39,0.2,2.0,0.0,1.0,0.0,WUR
BQYJATMQXGBDHF,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,406.07215881347645,44.0,5.0,4.0,3.0,12.5,58.400000000000006,0.2962962962962963,3.0,3.0,0.0,2.0,WUR
BUGYDGFZZOZRHP,C1C2CC3CC1CC(C2)C3,180.174819946289,34.0,0.0,4.0,0.0,4.0,26.02,0.07692307692307693,1.0,0.0,0.0,0.0,WUR
BUXRLJCGHZZYNE,c1ccccc1,220.144424438477,33.0,4.0,1.0,1.0,6.0,82.07,0.25,3.0,1.0,0.0,0.0,WUR
BUYMVQAILCEWRR,__ACYCLIC__BUYMVQAILCEWRR,378.790283203125,20.0,5.0,0.0,0.0,1.0,44.760000000000005,0.6923076923076923,0.0,4.0,0.0,4.0,WUR
BWQSLRZZOVFVHJ,C1CC2CCCN2C1,286.201507568359,47.0,5.0,2.0,0.0,3.0,70.0,0.25,1.0,4.0,0.0,0.0,WUR
BXEHUCNTIZGSOJ,c1ccccc1,266.157348632813,41.0,5.0,1.0,1.0,5.0,20.310000000000002,0.16666666666666666,1.0,1.0,1.0,0.0,WUR
BXFOFFBJRFZBQZ,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,484.254699707031,67.0,6.0,4.0,0.0,8.0,120.89000000000001,0.2727272727272727,0.0,9.0,0.0,0.0,WUR
BXNANOICGRISHX,O=c1ccc2ccccc2o1,363.021911621094,38.0,6.0,2.0,2.0,9.5,57.900000000000006,0.36363636363636365,0.0,5.0,1.0,1.0,WUR
BYYMILHAKOURNM,c1ccccc1,237.07893371582,29.0,2.0,1.0,1.0,7.0,32.34,0.25,2.0,1.0,0.0,1.0,WUR
CAWXEEYDBZRFPE,O=c1nc[nH]c(=O)n1C1CCCCC1,253.166076660156,38.0,2.0,2.0,1.0,7.0,60.13,0.3333333333333333,4.0,2.0,0.0,0.0,WUR
CCGPUGMWYLICGL,c1ccccc1,275.0716552734375,33.0,4.0,1.0,1.0,5.0,32.34,0.29411764705882354,2.0,1.0,0.0,2.0,WUR
CEAZRRDELHUEMR,C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,478.323699951172,76.0,7.0,3.0,0.0,3.0,199.73,0.36363636363636365,5.0,7.0,0.0,0.0,WUR
CEEDFYRUPAWDOU,c1ccccc1,347.118560791016,46.0,9.0,1.0,1.0,5.0,35.53,0.22727272727272727,0.0,3.0,0.0,2.0,WUR
CEIZFXOZIQNICU,O=C1C=CCN1,198.11247253418,29.0,3.0,1.0,0.0,4.0,66.4,0.2857142857142857,1.0,3.0,0.0,0.0,WUR
CHIFOSRWCNZCFN,c1ccccc1,282.144744873047,39.0,6.0,1.0,1.0,6.0,98.31,0.35,3.0,4.0,0.0,0.0,WUR
CIEXPHRYOLIQQD,O=C(Nc1ccccc1)c1ccco1,302.138885498047,41.0,4.0,2.0,2.0,9.5,59.75,0.22727272727272727,1.0,4.0,0.0,0.0,WUR
CIFWZNRJIBNXRE,c1ccc(Nc2ncccn2)cc1,224.118286132813,30.0,2.0,2.0,2.0,10.0,37.81,0.17647058823529413,3.0,0.0,0.0,0.0,WUR
CIGKZVUEZXGYSV,c1ccccc1,330.136962890625,45.0,7.0,1.0,1.0,7.0,83.91000000000001,0.3181818181818182,1.0,5.0,1.0,0.0,WUR
CJHXCRMKMMBYJQ,c1cncnc1,210.160232543945,34.0,4.0,1.0,1.0,4.0,49.25000000000001,0.26666666666666666,3.0,1.0,0.0,0.0,WUR
CJIASZBWXIFQMU,C=C1NC(=O)CCCNC(=O)C[C@H](/C=C/C=C/CCCc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCNC(=O)CNC(=O)CNC1=O,1025.5341796875,146.0,13.0,4.0,3.0,24.0,294.53,0.2702702702702703,8.0,12.0,0.0,0.0,WUR
CJJOSEISRRTUQB,O=c1[nH]nnc2ccccc12,339.994659423828,31.0,5.0,2.0,2.0,9.5,66.24000000000001,0.47368421052631576,3.0,3.0,2.0,0.0,WUR
CJPQIRJHIZUAQP,O=C(Cc1ccccc1)Nc1ccccc1,326.175201416016,47.0,5.0,2.0,2.0,10.0,46.61,0.16666666666666666,1.0,3.0,0.0,0.0,WUR
CLSJYOLYMZNKJB,c1ccc2[nH]cnc2c1,298.085388183594,35.0,4.0,2.0,2.0,10.0,101.15,0.4,3.0,4.0,1.0,0.0,WUR
CMGDVUCDZOBDNL,c1ccc2[nH]nnc2c1,134.071075439453,17.0,0.0,2.0,2.0,7.0,41.57,0.3,3.0,0.0,0.0,0.0,WUR
CMWTZPSULFXXJA,c1ccc2ccccc2c1,231.101531982422,31.0,3.0,2.0,2.0,8.5,46.53,0.17647058823529413,0.0,3.0,0.0,0.0,WUR
COYBRKAVBMYYSF,c1ccc2ncccc2c1,336.13623046875,45.0,8.0,2.0,2.0,8.5,48.42,0.21739130434782608,1.0,3.0,0.0,1.0,WUR
CPEUVMUXAHMANV,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,314.093933105469,35.0,3.0,3.0,3.0,13.0,84.07999999999998,0.30434782608695654,3.0,3.0,0.0,1.0,WUR
CQIUKKVOEOPUDV,O=C1C=CC2=COCCC2=C1,251.091583251953,32.0,1.0,2.0,0.0,7.0,83.82999999999998,0.2777777777777778,0.0,5.0,0.0,0.0,WUR
CSMYCLLHRFFFLG,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,465.063568115234,50.0,6.0,3.0,2.0,11.0,202.12999999999997,0.4666666666666667,2.0,10.0,2.0,0.0,WUR
CSWIKHNSBZVWNQ,c1ccccc1,296.141296386719,42.0,7.0,1.0,1.0,6.0,29.54,0.2,1.0,2.0,0.0,1.0,WUR
CULUKMPMGVXCEI,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,205.133605957031,31.0,0.0,3.0,1.0,7.0,25.240000000000002,0.2,2.0,1.0,0.0,0.0,WUR
CXJSOEPQXUCJSA,O=c1cccnn1-c1ccccc1,341.071990966797,39.0,7.0,2.0,2.0,10.0,62.58,0.36363636363636365,2.0,4.0,1.0,0.0,WUR
DBXFMOWZRXXBRN,c1ccccc1,399.168212890625,54.0,8.0,1.0,1.0,7.0,93.73,0.2962962962962963,2.0,5.0,0.0,1.0,WUR
DCOPUUMXTXDBNB,c1ccc(Nc2ccccc2)cc1,296.023864746094,30.0,4.0,2.0,2.0,9.0,49.33,0.2631578947368421,1.0,2.0,0.0,2.0,WUR
DIRFUJHNVNOBMY,c1ccccc1,208.133361816406,32.0,3.0,1.0,1.0,5.0,38.33,0.2,1.0,2.0,0.0,0.0,WUR
DKNWSYNQZKUICI,C1C2CC3CC1CC(C2)C3,152.142929077148,28.0,0.0,4.0,0.0,4.0,26.02,0.09090909090909091,1.0,0.0,0.0,0.0,WUR
DKYWVDODHFEZIM,O=C(c1ccccc1)c1ccccc1,255.101425170898,33.0,4.0,2.0,2.0,10.0,54.37,0.15789473684210525,0.0,3.0,0.0,0.0,WUR
DLAPIMGBBDILHJ,c1ccccc1,295.022399902344,32.0,5.0,1.0,1.0,6.0,44.760000000000005,0.4117647058823529,0.0,4.0,2.0,0.0,WUR
DMBHHRLKUKUOEG,c1ccc(Nc2ccccc2)cc1,170.096176147461,24.0,2.0,2.0,2.0,8.0,12.03,0.07692307692307693,1.0,0.0,0.0,0.0,WUR
DMJNNHOOLUXYBV,O=C1C[C@H]2CC(S[C@H]3CCNC3)=CN12,384.159149169922,51.0,5.0,3.0,0.0,7.0,110.17999999999999,0.34615384615384615,3.0,5.0,1.0,0.0,WUR
DNDNWOWHUWNBCK,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,449.0690002441405,49.0,6.0,3.0,2.0,11.0,181.89999999999998,0.4482758620689655,2.0,9.0,2.0,0.0,WUR
DOIRQSBPFJWKBE,c1ccccc1,279.1590423583985,42.0,8.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,WUR
DOLQYFPDPKPQSS,c1ccccc1,122.096313476563,20.0,0.0,1.0,1.0,4.0,26.02,0.1111111111111111,1.0,0.0,0.0,0.0,WUR
DPJCXCZTLWNFOH,c1ccccc1,139.050064086914,16.0,1.0,1.0,1.0,5.0,69.16,0.4,2.0,2.0,0.0,0.0,WUR
DQFPEYARZIQXRM,O=C1C=CCC(c2ccccc2)C1,330.206344604492,51.0,5.0,2.0,1.0,8.0,58.89,0.16666666666666666,1.0,3.0,0.0,0.0,WUR
DSKJPMWIHSOYEA,c1cncnc1,317.1640625,45.0,8.0,1.0,1.0,6.0,84.42,0.38095238095238093,4.0,3.0,1.0,0.0,WUR
DSRNRYQBBJQVCW,c1ccccc1,229.074035644531,28.0,2.0,1.0,1.0,5.0,41.57,0.3333333333333333,2.0,2.0,0.0,1.0,WUR
DTAPQAJKAFRNJB,c1ccccc1,208.133239746094,32.0,2.0,1.0,1.0,5.0,38.33,0.2,1.0,2.0,0.0,0.0,WUR
DTDSAWVUFPGDMX,O=C1OC2(C=C1c1ccccc1)CCCCC2,411.11279296875,51.0,4.0,3.0,1.0,9.0,52.60000000000001,0.2222222222222222,0.0,4.0,0.0,2.0,WUR
DTHPMNDYKOSVFR,c1c[nH]cn1,186.087158203125,24.0,2.0,1.0,1.0,4.5,81.19,0.46153846153846156,3.0,3.0,0.0,0.0,WUR
DTRCGMNODLDAAK,C=C1CCCC2=NCCCC[C@@]23CCC([C@@H]2C=CC(=O)O2)=C[C@@H]3/C=C/CC[C@@H]2CC[C@@]3(CCC[C@]4(CCC[C@@H](C1)O4)O3)O2,706.467956542969,114.0,1.0,7.0,0.0,13.0,106.81000000000002,0.1568627450980392,1.0,7.0,0.0,0.0,WUR
DUFVKSUJRWYZQP,O=C1NCCS1,284.054168701172,34.0,6.0,1.0,0.0,3.0,46.61,0.4375,1.0,3.0,2.0,0.0,WUR
DUOHVNSMLSPTMI,c1c[nH]cn1,186.087295532227,24.0,4.0,1.0,1.0,4.5,81.19,0.46153846153846156,3.0,3.0,0.0,0.0,WUR
DVOODWOZJVJKQR,O=c1ocnn1-c1ccccc1,358.072113037109,36.0,3.0,2.0,2.0,10.5,57.260000000000005,0.3181818181818182,2.0,3.0,0.0,2.0,WUR
DVXZVCNEGRKLMW,O=C1C=C[C@@H](C2=C[C@@H]3C=CCCC[C@@H]4CC[C@H](/C=C/CCC5=NCCC[C@@]53CC2)O4)O1,508.34297180175804,82.0,1.0,5.0,0.0,11.0,68.12,0.13513513513513514,1.0,4.0,0.0,0.0,WUR
DWFZBUWUXWZWKD,O=c1cc(SCc2ccccc2)cn[nH]1,365.145050048828,49.0,3.0,2.0,2.0,9.0,34.89,0.20833333333333334,2.0,1.0,1.0,1.0,WUR
DWRKFAJEBUWTQM,c1ccc(C2(Cn3cncn3)OCCO2)cc1,328.06172180175804,36.0,4.0,3.0,2.0,8.5,49.17,0.3333333333333333,3.0,2.0,0.0,2.0,WUR
DWSPRBSLSXQIEJ,O=C(c1ccccc1)c1cn[nH]c1,363.06242370605503,37.0,3.0,2.0,2.0,10.5,89.26,0.4166666666666667,2.0,4.0,1.0,3.0,WUR
DXGLGDHPHMLXJC,O=C(c1ccccc1)c1ccccc1,229.0859375,29.0,3.0,2.0,2.0,9.0,46.53,0.17647058823529413,0.0,3.0,0.0,0.0,WUR
DZUPKTNAUCDVTL,c1ccccc1,330.146667480469,46.0,8.0,1.0,1.0,6.0,73.86,0.3181818181818182,1.0,5.0,0.0,0.0,WUR
FBOUIAKEJMZPQG,C(=C\n1cncn1)/c1ccccc1,326.081848144531,38.0,3.0,2.0,2.0,8.5,50.94,0.2857142857142857,3.0,1.0,0.0,2.0,WUR
FCOAHACKGGIURQ,c1ccccc1,289.102294921875,39.0,7.0,1.0,1.0,5.0,35.53,0.2777777777777778,0.0,3.0,1.0,0.0,WUR
FFGPTBGBLSHEPO,C1=Cc2ccccc2Nc2ccccc21,237.102127075195,30.0,0.0,3.0,2.0,11.0,46.330000000000005,0.16666666666666666,2.0,1.0,0.0,0.0,WUR
FFSSWMQPCJRCRV,c1ccc2ncccc2c1,241.977172851563,20.0,1.0,2.0,2.0,8.5,50.19,0.3333333333333333,1.0,2.0,0.0,2.0,WUR
FHIVAFMUCKRCQO,c1cncnc1,305.107879638672,40.0,7.0,1.0,1.0,5.0,53.47,0.3684210526315789,2.0,3.0,1.0,0.0,WUR
FIQMHBFVRAXMOP,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,279.093841552734,35.0,3.0,3.0,3.0,13.0,17.07,0.1,0.0,1.0,0.0,0.0,WUR
FKNXQNWAXFXVNW,O=c1ccc2ccccc2[nH]1,291.170440673828,43.0,5.0,2.0,2.0,8.5,85.35,0.23809523809523808,2.0,3.0,0.0,0.0,WUR
FLEFKKUZMDEUIP,c1ccc(C2CC(c3ccc4c(c3)COC43CNC3)=NO2)cc1,581.032348632813,55.0,4.0,5.0,2.0,15.0,85.27000000000001,0.3783783783783784,2.0,5.0,1.0,6.0,WUR
FMGZEUWROYGLAY,O=C(Nc1ncccn1)NS(=O)(=O)c1ccn[nH]1,435.048614501953,43.0,6.0,2.0,2.0,11.5,163.63,0.5357142857142857,6.0,7.0,1.0,1.0,WUR
FMJYNECHJIZSCE,c1cncnc1,278.072509765625,33.0,6.0,1.0,1.0,5.0,65.50000000000001,0.47058823529411764,3.0,3.0,1.0,0.0,WUR
FNCMBMZOZQAWJA,c1ccccc1,242.084609985352,31.0,2.0,1.0,1.0,6.0,55.4,0.3125,1.0,3.0,1.0,0.0,WUR
FOXFZRUHNHCZPX,O=c1cnnc[nH]1,215.096145629883,28.0,1.0,1.0,1.0,5.0,73.8,0.42857142857142855,4.0,1.0,1.0,0.0,WUR
FQKUGOMFVDPBIZ,c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,316.107360839844,37.0,4.0,3.0,3.0,11.5,30.71,0.2727272727272727,3.0,0.0,0.0,2.0,WUR
FQVNMXZPGWLUFZ,O=C(/C=C/c1ccccc1)OC[C@@H]1CCN2CCC[C@H]12,288.159790039063,42.0,4.0,3.0,1.0,8.0,49.77,0.19047619047619047,1.0,3.0,0.0,0.0,WUR
FQXXSQDCDRQNQE,C1=C[C@@H]2Oc3cccc4c3[C@@]23CCN[C@H](C4)C3=C1,312.159454345703,44.0,2.0,5.0,1.0,10.0,30.930000000000003,0.17391304347826086,1.0,3.0,0.0,0.0,WUR
FSAVDKDHPDSCTO,c1ccccc1,358.977203369141,34.0,7.0,1.0,1.0,6.0,44.760000000000005,0.4,0.0,4.0,0.0,3.0,WUR
FSVJFNAIGNNGKK,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,313.191009521484,47.0,1.0,4.0,1.0,9.0,40.620000000000005,0.17391304347826086,2.0,2.0,0.0,0.0,WUR
GBAWQJNHVWMTLU,C1=CC2C=CC2C1,251.023712158203,27.0,4.0,2.0,0.0,5.0,44.760000000000005,0.4,0.0,4.0,0.0,1.0,WUR
GDDNFNQRHNCJAZ,C=C1CCCC(=O)OCC2=CC[NH+]3CC[C@H](OC1=O)[C@H]23,352.176239013672,50.0,0.0,3.0,0.0,7.0,95.89000000000001,0.28,1.0,6.0,0.0,0.0,WUR
GECHUMIMRBOMGK,O=S(=O)(Nc1ccccn1)c1ccccc1,250.064559936523,28.0,3.0,2.0,2.0,10.0,85.08,0.35294117647058826,3.0,2.0,1.0,0.0,WUR
GEPDYQSQVLXLEU,__ACYCLIC__GEPDYQSQVLXLEU,225.05241394043,27.0,5.0,0.0,0.0,3.0,71.06,0.5,0.0,6.0,0.0,0.0,WUR
GGRWZBVSUZZMKS,O=C1C[NH+]=C(c2ccccc2)c2ccccc2N1,287.058532714844,31.0,1.0,3.0,2.0,11.0,55.17,0.25,2.0,2.0,0.0,1.0,WUR
GLTMLPGXPMAIOI,O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,359.035003662109,36.0,3.0,3.0,3.0,13.0,62.22,0.25,2.0,2.0,0.0,2.0,WUR
GNTVZNNILZKEIB,c1ccccc1,293.06074523925804,35.0,7.0,1.0,1.0,6.0,61.830000000000005,0.3888888888888889,0.0,5.0,1.0,0.0,WUR
GONRXGWUUBPRKF,c1ccc(Cc2ccc3nc[nH]c3c2)cc1,316.109100341797,37.0,3.0,3.0,3.0,12.0,87.24,0.30434782608695654,3.0,3.0,0.0,1.0,WUR
GPMHHSJZGVOEFS,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,238.097381591797,29.0,2.0,3.0,3.0,12.0,71.77,0.2222222222222222,3.0,1.0,0.0,0.0,WUR
GSLOLTKGVZFNKZ,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,367.157699584961,51.0,2.0,4.0,0.0,9.0,80.67,0.24,0.0,5.0,1.0,0.0,WUR
GTKRZJVAXAQBMB,c1cncnc1,225.134674072266,32.0,2.0,1.0,1.0,5.0,67.35000000000001,0.375,4.0,2.0,0.0,0.0,WUR
GTZCKTIZOGTWQO,c1ccccc1,279.045227050781,32.0,5.0,1.0,1.0,6.0,61.830000000000005,0.4117647058823529,0.0,5.0,1.0,0.0,WUR
GVGYEFKIHJTNQZ,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1,290.138641357422,40.0,3.0,3.0,1.0,8.0,66.84,0.23809523809523808,1.0,4.0,0.0,0.0,WUR
GYSCAQFHASJXRS,O=C1COC(=O)[C@H](Cc2ccccc2)NC(=O)COC(=O)[C@H](Cc2ccccc2)NC(=O)COC(=O)[C@H](Cc2ccccc2)N1,801.442749023438,114.0,9.0,4.0,3.0,19.0,139.83,0.21052631578947367,3.0,9.0,0.0,0.0,WUR
GYSSRZJIHXQEHQ,O=C(Nc1ccccc1)C1=COCCS1,236.074157714844,29.0,2.0,2.0,1.0,7.0,38.33,0.25,1.0,2.0,1.0,0.0,WUR
GZVHEAJQGPRDLQ,c1ccc(-c2ncncn2)cc1,188.093231201172,23.0,1.0,2.0,2.0,8.0,90.71,0.35714285714285715,5.0,0.0,0.0,0.0,WUR
HAORKNGNJCEJBX,c1ccc(Nc2nccc(C3CC3)n2)cc1,226.133941650391,32.0,3.0,3.0,2.0,9.0,37.81,0.17647058823529413,3.0,0.0,0.0,0.0,WUR
HBPDKDSFLXWOAE,c1nncs1,229.11198425293,31.0,1.0,1.0,1.0,4.5,58.120000000000005,0.4,4.0,1.0,1.0,0.0,WUR
HDDSHPAODJUKPD,c1ccc(Sc2ccc3[nH]cnc3c2)cc1,300.0801696777345,34.0,3.0,3.0,3.0,12.0,67.00999999999999,0.2857142857142857,3.0,2.0,1.0,0.0,WUR
HDHLIWCXDDZUFH,c1ncnc(NC2CC2)n1,254.143524169922,36.0,4.0,2.0,1.0,5.0,62.730000000000004,0.35294117647058826,5.0,0.0,1.0,0.0,WUR
HDOVUKNUBWVHOX,O=c1nc[nH]c2[nH]cnc12,325.162200927734,43.0,7.0,2.0,2.0,9.0,151.14000000000001,0.43478260869565216,6.0,4.0,0.0,0.0,WUR
HDVAWXXJVMJBAR,C1CCN2CCCCC2C1,170.15397644043,31.0,1.0,2.0,0.0,2.0,23.47,0.16666666666666666,1.0,1.0,0.0,0.0,WUR
HEZNVIYQEUHLNI,c1ccccc1,226.089996337891,30.0,4.0,1.0,1.0,5.0,38.33,0.26666666666666666,1.0,2.0,1.0,0.0,WUR
HJJPJSXJAXAIPN,C1=CCNCC1,156.10188293457,24.0,1.0,1.0,0.0,3.0,29.54,0.2727272727272727,1.0,2.0,0.0,0.0,WUR
HLFSDGLLUJUHTE,c1ccc([C@H]2CN3CCSC3=N2)cc1,205.0794296264645,26.0,1.0,3.0,1.0,7.0,15.6,0.21428571428571427,2.0,0.0,1.0,0.0,WUR
HPDHKHMHQGCNPE,C=C1CCCC(=O)OCC2=CCNCC[C@H](OC1=O)C2=O,366.192047119141,53.0,0.0,2.0,0.0,7.0,93.14000000000001,0.2692307692307692,1.0,6.0,0.0,0.0,WUR
HRKAMJBPFPHCSD,__ACYCLIC__HRKAMJBPFPHCSD,267.173248291016,44.0,9.0,0.0,0.0,1.0,44.760000000000005,0.29411764705882354,0.0,4.0,0.0,0.0,WUR
HSMVPDGQOIQYSR,C(=Nc1ccccc1)n1ccnc1,346.0931701660155,38.0,5.0,2.0,2.0,8.5,39.41,0.34782608695652173,3.0,1.0,0.0,4.0,WUR
HTJGLYIJVSDQAE,C1CCN2CCC[C@@H]2C1,260.150390625,39.0,3.0,2.0,0.0,3.0,90.23,0.3333333333333333,1.0,5.0,0.0,0.0,WUR
HXHWSAZORRCQMX,c1ccc2[nH]cnc2c1,266.095916748047,33.0,4.0,2.0,2.0,8.0,67.01,0.3333333333333333,3.0,2.0,1.0,0.0,WUR
HYYBABOKPJLUIN,c1ccc(Nc2ccccc2)cc1,242.117362976074,33.0,3.0,2.0,2.0,9.0,49.33,0.16666666666666666,1.0,2.0,0.0,0.0,WUR
HZJKXKUJVSEEFU,c1ccc(CCn2cncn2)cc1,289.121673583984,37.0,6.0,2.0,2.0,9.5,54.5,0.25,4.0,0.0,0.0,1.0,WUR
IAKHMKGGTNLKSZ,O=c1cccc2c(c1)CCCc1ccccc1-2,400.175628662109,54.0,5.0,3.0,2.0,11.5,83.09,0.2413793103448276,1.0,6.0,0.0,0.0,WUR
IANUJLZYFUDJIH,O=C(COc1nncs1)Nc1ccccc1,364.073669433594,37.0,5.0,2.0,2.0,8.5,55.32000000000001,0.4166666666666667,3.0,2.0,1.0,4.0,WUR
