world_id,cell_id,c_gen_level,c_gen_value,mu_ceil_level,mu_ceil_value,replicate,seed_compounds,seed_law,seed_response
V2C|E0|g1e3_c1e4|r009,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,9,12209101503448253363,10265892159076104630,10996949477699121261
V2C|E0|g1e3_c1e4|r010,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,10,1724947722637575915,15509907502363522594,12409982244609332665
V2C|E0|g1e3_c1e4|r011,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,11,187006998439341970,15236796583145846573,12496009802223873962
V2C|E0|g1e3_c1e4|r012,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,12,2483799624992112046,12412055804170092529,15799810832637237005
V2C|E0|g1e3_c1e4|r013,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,13,8237538186136925181,6264949002524722005,18231299105091397653
V2C|E0|g1e3_c1e4|r014,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,14,12101124903310620008,199759396648794832,10455104449768990598
V2C|E0|g1e3_c1e4|r015,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,15,9813886160644934849,14629682415779805934,1776457586130491181
V2C|E0|g1e3_c1e4|r016,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,16,1192077647062481150,1739610614069667224,413715483643234137
V2C|E0|g1e3_c1e4|r017,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,17,11310534518249430196,7781970090754966070,5125202186038320561
V2C|E0|g1e3_c1e4|r018,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,18,5190207266610874730,14145740005113587097,10464914280886057770
V2C|E0|g1e3_c1e4|r019,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,19,7756749949548797365,11185829979341307176,11232184785256649494
V2C|E0|g1e3_c1e4|r020,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,20,14400667216590302019,7030351399489562287,13983692490025647613
V2C|E0|g1e3_c1e4|r021,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,21,4995649824315440799,3222679163588395584,14426759357288664007
V2C|E0|g1e3_c1e4|r022,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,22,11207974296129511629,5380300564882616355,13512741434613255560
V2C|E0|g1e3_c1e4|r023,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,23,2256078654464274122,17893023031763830268,6708452752397172071
V2C|E0|g1e3_c1e4|r024,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,24,8543889576701592472,1145359676377288482,2782639122391088940
V2C|E0|g1e3_c1e4|r025,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,25,9446183557043230140,9539501744110771768,7362568975060433328
V2C|E0|g1e3_c1e4|r026,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,26,3524829071584941449,7850932691879627896,18231533052060978156
V2C|E0|g1e3_c1e4|r027,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,27,12280312532819465655,17434202339331556190,8506978294749783083
V2C|E0|g1e3_c1e4|r028,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,28,10551551097839982035,6156137088291995429,1413709936604400705
V2C|E0|g1e3_c1e4|r029,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,29,16411485001816696461,13641038459416446313,9481446889713392151
V2C|E0|g1e3_c1e4|r030,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,30,6046164032661479556,10696128196806930641,5264433906403961082
V2C|E0|g1e3_c1e4|r031,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,31,6616671467970394169,8033536636396210636,16168872114734456277
V2C|E0|g1e3_c1e4|r032,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,32,14988897444003463757,2692024977150514136,14330526846585810244
V2C|E0|g1e3_c1e4|r033,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,33,13005864814791268065,8119229395935032396,17579902706471037006
V2C|E0|g1e3_c1e4|r034,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,34,4349519857360657251,7747600777890691311,8988939122549291806
V2C|E0|g1e3_c1e4|r035,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,35,7541834997287904709,4461167784339896099,22084196180755269
V2C|E0|g1e3_c1e4|r036,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,36,17687146139172706413,14190885498235924779,7407039589292985892
V2C|E0|g1e3_c1e4|r037,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,37,4778683179682412864,14068410651605724072,9299978768510640326
V2C|E0|g1e3_c1e4|r038,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,38,13511472723618396743,2596774622728579410,17000771052016703211
V2C|E0|g1e3_c1e4|r039,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,39,17618952665382746946,7662822669494094670,4735632721192946497
V2C|E0|g1e3_c1e4|r040,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,40,1718034085199620942,3827714645400107017,16367003746051251275
V2C|E0|g1e3_c1e4|r041,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,41,2003320599552177,3730024834470851664,12822474479461226690
V2C|E0|g1e3_c1e4|r042,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,42,16000230726430280696,4648528785959705254,8516209620050055730
V2C|E0|g1e3_c1e4|r043,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,43,1195564316260131185,15585559073785854607,7541095987209238980
V2C|E0|g1e3_c1e4|r044,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,44,716316524922141690,612021227729255125,11503915102958667280
V2C|E0|g1e3_c1e4|r045,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,45,1666431825636512387,2358700917636658045,8050214147165744890
V2C|E0|g1e3_c1e4|r046,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,46,15843626393459941995,8537055174830155604,6942958823540425930
V2C|E0|g1e3_c1e4|r047,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,47,8279960004832052214,15678725387617023823,15651480787611759344
V2C|E0|g1e3_c1e4|r048,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,48,4944273812567227915,14149839003394681025,11306958799756762911
V2C|E0|g1e3_c1e4|r049,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,49,2547967847096863641,13349515930771645380,10745324471319638262
V2C|E0|g1e3_c1e4|r050,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,50,16120795300775363162,14966756109279924234,7899782027083482444
V2C|E0|g1e3_c1e4|r051,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,51,4051541664853435182,11408290277478632071,8532047499582751652
V2C|E0|g1e3_c1e4|r052,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,52,11170189413600432410,766285743319813579,15005180167917454770
V2C|E0|g1e3_c1e4|r053,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,53,4452369408264026029,6262820214484814745,14395869189643703530
V2C|E0|g1e3_c1e4|r054,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,54,3364347119960608120,5282613186810530867,13123928065129194716
V2C|E0|g1e3_c1e4|r055,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,55,3409545506428403689,15513446111964847705,3945921541571398781
V2C|E0|g1e3_c1e4|r056,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,56,17038459079308360899,4106500740736852451,15118257783905219479
V2C|E0|g1e3_c1e4|r057,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,57,1563422878394935479,6537239839274158788,13829536499354316365
V2C|E0|g1e3_c1e4|r058,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,58,17811165439543317825,5232961673480253496,4812846313975068893
V2C|E0|g1e3_c1e4|r059,g1e3_c1e4,g1e3,0.999,c1e4,0.9999,59,17178825945903843877,9403015629407040583,5089479864643115331
V2C|E0|g1e3_c1e3|r000,g1e3_c1e3,g1e3,0.999,c1e3,0.999,0,4343046785115952167,15895343524538184442,8601289039769057756
V2C|E0|g1e3_c1e3|r001,g1e3_c1e3,g1e3,0.999,c1e3,0.999,1,10070803751881925718,6283199913745102248,8264011192524432396
V2C|E0|g1e3_c1e3|r002,g1e3_c1e3,g1e3,0.999,c1e3,0.999,2,13164892051951180600,15861015922139865463,11197289886560803998
V2C|E0|g1e3_c1e3|r003,g1e3_c1e3,g1e3,0.999,c1e3,0.999,3,17809166177866785348,11555562330626117215,7076578068769646185
V2C|E0|g1e3_c1e3|r004,g1e3_c1e3,g1e3,0.999,c1e3,0.999,4,16483466543790251197,15649520467778912963,17689567097466710381
V2C|E0|g1e3_c1e3|r005,g1e3_c1e3,g1e3,0.999,c1e3,0.999,5,9701535016443175026,7944113174670716390,5346051267038945002
V2C|E0|g1e3_c1e3|r006,g1e3_c1e3,g1e3,0.999,c1e3,0.999,6,16706913764113116807,2949582672897609532,10629960887117515669
V2C|E0|g1e3_c1e3|r007,g1e3_c1e3,g1e3,0.999,c1e3,0.999,7,12537016466830174284,10575887977712604697,8380698608371238624
V2C|E0|g1e3_c1e3|r008,g1e3_c1e3,g1e3,0.999,c1e3,0.999,8,9737879022398667474,16862301731139734435,6519426399694458083
V2C|E0|g1e3_c1e3|r009,g1e3_c1e3,g1e3,0.999,c1e3,0.999,9,12209101503448253363,10265892159076104630,10996949477699121261
V2C|E0|g1e3_c1e3|r010,g1e3_c1e3,g1e3,0.999,c1e3,0.999,10,1724947722637575915,15509907502363522594,12409982244609332665
V2C|E0|g1e3_c1e3|r011,g1e3_c1e3,g1e3,0.999,c1e3,0.999,11,187006998439341970,15236796583145846573,12496009802223873962
V2C|E0|g1e3_c1e3|r012,g1e3_c1e3,g1e3,0.999,c1e3,0.999,12,2483799624992112046,12412055804170092529,15799810832637237005
V2C|E0|g1e3_c1e3|r013,g1e3_c1e3,g1e3,0.999,c1e3,0.999,13,8237538186136925181,6264949002524722005,18231299105091397653
V2C|E0|g1e3_c1e3|r014,g1e3_c1e3,g1e3,0.999,c1e3,0.999,14,12101124903310620008,199759396648794832,10455104449768990598
V2C|E0|g1e3_c1e3|r015,g1e3_c1e3,g1e3,0.999,c1e3,0.999,15,9813886160644934849,14629682415779805934,1776457586130491181
V2C|E0|g1e3_c1e3|r016,g1e3_c1e3,g1e3,0.999,c1e3,0.999,16,1192077647062481150,1739610614069667224,413715483643234137
V2C|E0|g1e3_c1e3|r017,g1e3_c1e3,g1e3,0.999,c1e3,0.999,17,11310534518249430196,7781970090754966070,5125202186038320561
V2C|E0|g1e3_c1e3|r018,g1e3_c1e3,g1e3,0.999,c1e3,0.999,18,5190207266610874730,14145740005113587097,10464914280886057770
V2C|E0|g1e3_c1e3|r019,g1e3_c1e3,g1e3,0.999,c1e3,0.999,19,7756749949548797365,11185829979341307176,11232184785256649494
V2C|E0|g1e3_c1e3|r020,g1e3_c1e3,g1e3,0.999,c1e3,0.999,20,14400667216590302019,7030351399489562287,13983692490025647613
V2C|E0|g1e3_c1e3|r021,g1e3_c1e3,g1e3,0.999,c1e3,0.999,21,4995649824315440799,3222679163588395584,14426759357288664007
V2C|E0|g1e3_c1e3|r022,g1e3_c1e3,g1e3,0.999,c1e3,0.999,22,11207974296129511629,5380300564882616355,13512741434613255560
V2C|E0|g1e3_c1e3|r023,g1e3_c1e3,g1e3,0.999,c1e3,0.999,23,2256078654464274122,17893023031763830268,6708452752397172071
V2C|E0|g1e3_c1e3|r024,g1e3_c1e3,g1e3,0.999,c1e3,0.999,24,8543889576701592472,1145359676377288482,2782639122391088940
V2C|E0|g1e3_c1e3|r025,g1e3_c1e3,g1e3,0.999,c1e3,0.999,25,9446183557043230140,9539501744110771768,7362568975060433328
V2C|E0|g1e3_c1e3|r026,g1e3_c1e3,g1e3,0.999,c1e3,0.999,26,3524829071584941449,7850932691879627896,18231533052060978156
V2C|E0|g1e3_c1e3|r027,g1e3_c1e3,g1e3,0.999,c1e3,0.999,27,12280312532819465655,17434202339331556190,8506978294749783083
V2C|E0|g1e3_c1e3|r028,g1e3_c1e3,g1e3,0.999,c1e3,0.999,28,10551551097839982035,6156137088291995429,1413709936604400705
V2C|E0|g1e3_c1e3|r029,g1e3_c1e3,g1e3,0.999,c1e3,0.999,29,16411485001816696461,13641038459416446313,9481446889713392151
V2C|E0|g1e3_c1e3|r030,g1e3_c1e3,g1e3,0.999,c1e3,0.999,30,6046164032661479556,10696128196806930641,5264433906403961082
V2C|E0|g1e3_c1e3|r031,g1e3_c1e3,g1e3,0.999,c1e3,0.999,31,6616671467970394169,8033536636396210636,16168872114734456277
V2C|E0|g1e3_c1e3|r032,g1e3_c1e3,g1e3,0.999,c1e3,0.999,32,14988897444003463757,2692024977150514136,14330526846585810244
V2C|E0|g1e3_c1e3|r033,g1e3_c1e3,g1e3,0.999,c1e3,0.999,33,13005864814791268065,8119229395935032396,17579902706471037006
V2C|E0|g1e3_c1e3|r034,g1e3_c1e3,g1e3,0.999,c1e3,0.999,34,4349519857360657251,7747600777890691311,8988939122549291806
V2C|E0|g1e3_c1e3|r035,g1e3_c1e3,g1e3,0.999,c1e3,0.999,35,7541834997287904709,4461167784339896099,22084196180755269
V2C|E0|g1e3_c1e3|r036,g1e3_c1e3,g1e3,0.999,c1e3,0.999,36,17687146139172706413,14190885498235924779,7407039589292985892
V2C|E0|g1e3_c1e3|r037,g1e3_c1e3,g1e3,0.999,c1e3,0.999,37,4778683179682412864,14068410651605724072,9299978768510640326
V2C|E0|g1e3_c1e3|r038,g1e3_c1e3,g1e3,0.999,c1e3,0.999,38,13511472723618396743,2596774622728579410,17000771052016703211
V2C|E0|g1e3_c1e3|r039,g1e3_c1e3,g1e3,0.999,c1e3,0.999,39,17618952665382746946,7662822669494094670,4735632721192946497
V2C|E0|g1e3_c1e3|r040,g1e3_c1e3,g1e3,0.999,c1e3,0.999,40,1718034085199620942,3827714645400107017,16367003746051251275
V2C|E0|g1e3_c1e3|r041,g1e3_c1e3,g1e3,0.999,c1e3,0.999,41,2003320599552177,3730024834470851664,12822474479461226690
V2C|E0|g1e3_c1e3|r042,g1e3_c1e3,g1e3,0.999,c1e3,0.999,42,16000230726430280696,4648528785959705254,8516209620050055730
V2C|E0|g1e3_c1e3|r043,g1e3_c1e3,g1e3,0.999,c1e3,0.999,43,1195564316260131185,15585559073785854607,7541095987209238980
V2C|E0|g1e3_c1e3|r044,g1e3_c1e3,g1e3,0.999,c1e3,0.999,44,716316524922141690,612021227729255125,11503915102958667280
V2C|E0|g1e3_c1e3|r045,g1e3_c1e3,g1e3,0.999,c1e3,0.999,45,1666431825636512387,2358700917636658045,8050214147165744890
V2C|E0|g1e3_c1e3|r046,g1e3_c1e3,g1e3,0.999,c1e3,0.999,46,15843626393459941995,8537055174830155604,6942958823540425930
V2C|E0|g1e3_c1e3|r047,g1e3_c1e3,g1e3,0.999,c1e3,0.999,47,8279960004832052214,15678725387617023823,15651480787611759344
V2C|E0|g1e3_c1e3|r048,g1e3_c1e3,g1e3,0.999,c1e3,0.999,48,4944273812567227915,14149839003394681025,11306958799756762911
V2C|E0|g1e3_c1e3|r049,g1e3_c1e3,g1e3,0.999,c1e3,0.999,49,2547967847096863641,13349515930771645380,10745324471319638262
V2C|E0|g1e3_c1e3|r050,g1e3_c1e3,g1e3,0.999,c1e3,0.999,50,16120795300775363162,14966756109279924234,7899782027083482444
V2C|E0|g1e3_c1e3|r051,g1e3_c1e3,g1e3,0.999,c1e3,0.999,51,4051541664853435182,11408290277478632071,8532047499582751652
V2C|E0|g1e3_c1e3|r052,g1e3_c1e3,g1e3,0.999,c1e3,0.999,52,11170189413600432410,766285743319813579,15005180167917454770
V2C|E0|g1e3_c1e3|r053,g1e3_c1e3,g1e3,0.999,c1e3,0.999,53,4452369408264026029,6262820214484814745,14395869189643703530
V2C|E0|g1e3_c1e3|r054,g1e3_c1e3,g1e3,0.999,c1e3,0.999,54,3364347119960608120,5282613186810530867,13123928065129194716
V2C|E0|g1e3_c1e3|r055,g1e3_c1e3,g1e3,0.999,c1e3,0.999,55,3409545506428403689,15513446111964847705,3945921541571398781
V2C|E0|g1e3_c1e3|r056,g1e3_c1e3,g1e3,0.999,c1e3,0.999,56,17038459079308360899,4106500740736852451,15118257783905219479
V2C|E0|g1e3_c1e3|r057,g1e3_c1e3,g1e3,0.999,c1e3,0.999,57,1563422878394935479,6537239839274158788,13829536499354316365
V2C|E0|g1e3_c1e3|r058,g1e3_c1e3,g1e3,0.999,c1e3,0.999,58,17811165439543317825,5232961673480253496,4812846313975068893
V2C|E0|g1e3_c1e3|r059,g1e3_c1e3,g1e3,0.999,c1e3,0.999,59,17178825945903843877,9403015629407040583,5089479864643115331
V2C|E0|g1e3_copen|r000,g1e3_copen,g1e3,0.999,copen,1.01,0,4343046785115952167,15895343524538184442,8601289039769057756
V2C|E0|g1e3_copen|r001,g1e3_copen,g1e3,0.999,copen,1.01,1,10070803751881925718,6283199913745102248,8264011192524432396
V2C|E0|g1e3_copen|r002,g1e3_copen,g1e3,0.999,copen,1.01,2,13164892051951180600,15861015922139865463,11197289886560803998
V2C|E0|g1e3_copen|r003,g1e3_copen,g1e3,0.999,copen,1.01,3,17809166177866785348,11555562330626117215,7076578068769646185
V2C|E0|g1e3_copen|r004,g1e3_copen,g1e3,0.999,copen,1.01,4,16483466543790251197,15649520467778912963,17689567097466710381
V2C|E0|g1e3_copen|r005,g1e3_copen,g1e3,0.999,copen,1.01,5,9701535016443175026,7944113174670716390,5346051267038945002
V2C|E0|g1e3_copen|r006,g1e3_copen,g1e3,0.999,copen,1.01,6,16706913764113116807,2949582672897609532,10629960887117515669
V2C|E0|g1e3_copen|r007,g1e3_copen,g1e3,0.999,copen,1.01,7,12537016466830174284,10575887977712604697,8380698608371238624
V2C|E0|g1e3_copen|r008,g1e3_copen,g1e3,0.999,copen,1.01,8,9737879022398667474,16862301731139734435,6519426399694458083
V2C|E0|g1e3_copen|r009,g1e3_copen,g1e3,0.999,copen,1.01,9,12209101503448253363,10265892159076104630,10996949477699121261
V2C|E0|g1e3_copen|r010,g1e3_copen,g1e3,0.999,copen,1.01,10,1724947722637575915,15509907502363522594,12409982244609332665
V2C|E0|g1e3_copen|r011,g1e3_copen,g1e3,0.999,copen,1.01,11,187006998439341970,15236796583145846573,12496009802223873962
V2C|E0|g1e3_copen|r012,g1e3_copen,g1e3,0.999,copen,1.01,12,2483799624992112046,12412055804170092529,15799810832637237005
V2C|E0|g1e3_copen|r013,g1e3_copen,g1e3,0.999,copen,1.01,13,8237538186136925181,6264949002524722005,18231299105091397653
V2C|E0|g1e3_copen|r014,g1e3_copen,g1e3,0.999,copen,1.01,14,12101124903310620008,199759396648794832,10455104449768990598
V2C|E0|g1e3_copen|r015,g1e3_copen,g1e3,0.999,copen,1.01,15,9813886160644934849,14629682415779805934,1776457586130491181
V2C|E0|g1e3_copen|r016,g1e3_copen,g1e3,0.999,copen,1.01,16,1192077647062481150,1739610614069667224,413715483643234137
V2C|E0|g1e3_copen|r017,g1e3_copen,g1e3,0.999,copen,1.01,17,11310534518249430196,7781970090754966070,5125202186038320561
V2C|E0|g1e3_copen|r018,g1e3_copen,g1e3,0.999,copen,1.01,18,5190207266610874730,14145740005113587097,10464914280886057770
V2C|E0|g1e3_copen|r019,g1e3_copen,g1e3,0.999,copen,1.01,19,7756749949548797365,11185829979341307176,11232184785256649494
V2C|E0|g1e3_copen|r020,g1e3_copen,g1e3,0.999,copen,1.01,20,14400667216590302019,7030351399489562287,13983692490025647613
V2C|E0|g1e3_copen|r021,g1e3_copen,g1e3,0.999,copen,1.01,21,4995649824315440799,3222679163588395584,14426759357288664007
V2C|E0|g1e3_copen|r022,g1e3_copen,g1e3,0.999,copen,1.01,22,11207974296129511629,5380300564882616355,13512741434613255560
V2C|E0|g1e3_copen|r023,g1e3_copen,g1e3,0.999,copen,1.01,23,2256078654464274122,17893023031763830268,6708452752397172071
V2C|E0|g1e3_copen|r024,g1e3_copen,g1e3,0.999,copen,1.01,24,8543889576701592472,1145359676377288482,2782639122391088940
V2C|E0|g1e3_copen|r025,g1e3_copen,g1e3,0.999,copen,1.01,25,9446183557043230140,9539501744110771768,7362568975060433328
V2C|E0|g1e3_copen|r026,g1e3_copen,g1e3,0.999,copen,1.01,26,3524829071584941449,7850932691879627896,18231533052060978156
V2C|E0|g1e3_copen|r027,g1e3_copen,g1e3,0.999,copen,1.01,27,12280312532819465655,17434202339331556190,8506978294749783083
V2C|E0|g1e3_copen|r028,g1e3_copen,g1e3,0.999,copen,1.01,28,10551551097839982035,6156137088291995429,1413709936604400705
V2C|E0|g1e3_copen|r029,g1e3_copen,g1e3,0.999,copen,1.01,29,16411485001816696461,13641038459416446313,9481446889713392151
V2C|E0|g1e3_copen|r030,g1e3_copen,g1e3,0.999,copen,1.01,30,6046164032661479556,10696128196806930641,5264433906403961082
V2C|E0|g1e3_copen|r031,g1e3_copen,g1e3,0.999,copen,1.01,31,6616671467970394169,8033536636396210636,16168872114734456277
V2C|E0|g1e3_copen|r032,g1e3_copen,g1e3,0.999,copen,1.01,32,14988897444003463757,2692024977150514136,14330526846585810244
V2C|E0|g1e3_copen|r033,g1e3_copen,g1e3,0.999,copen,1.01,33,13005864814791268065,8119229395935032396,17579902706471037006
V2C|E0|g1e3_copen|r034,g1e3_copen,g1e3,0.999,copen,1.01,34,4349519857360657251,7747600777890691311,8988939122549291806
V2C|E0|g1e3_copen|r035,g1e3_copen,g1e3,0.999,copen,1.01,35,7541834997287904709,4461167784339896099,22084196180755269
V2C|E0|g1e3_copen|r036,g1e3_copen,g1e3,0.999,copen,1.01,36,17687146139172706413,14190885498235924779,7407039589292985892
V2C|E0|g1e3_copen|r037,g1e3_copen,g1e3,0.999,copen,1.01,37,4778683179682412864,14068410651605724072,9299978768510640326
V2C|E0|g1e3_copen|r038,g1e3_copen,g1e3,0.999,copen,1.01,38,13511472723618396743,2596774622728579410,17000771052016703211
V2C|E0|g1e3_copen|r039,g1e3_copen,g1e3,0.999,copen,1.01,39,17618952665382746946,7662822669494094670,4735632721192946497
V2C|E0|g1e3_copen|r040,g1e3_copen,g1e3,0.999,copen,1.01,40,1718034085199620942,3827714645400107017,16367003746051251275
V2C|E0|g1e3_copen|r041,g1e3_copen,g1e3,0.999,copen,1.01,41,2003320599552177,3730024834470851664,12822474479461226690
V2C|E0|g1e3_copen|r042,g1e3_copen,g1e3,0.999,copen,1.01,42,16000230726430280696,4648528785959705254,8516209620050055730
V2C|E0|g1e3_copen|r043,g1e3_copen,g1e3,0.999,copen,1.01,43,1195564316260131185,15585559073785854607,7541095987209238980
V2C|E0|g1e3_copen|r044,g1e3_copen,g1e3,0.999,copen,1.01,44,716316524922141690,612021227729255125,11503915102958667280
V2C|E0|g1e3_copen|r045,g1e3_copen,g1e3,0.999,copen,1.01,45,1666431825636512387,2358700917636658045,8050214147165744890
V2C|E0|g1e3_copen|r046,g1e3_copen,g1e3,0.999,copen,1.01,46,15843626393459941995,8537055174830155604,6942958823540425930
V2C|E0|g1e3_copen|r047,g1e3_copen,g1e3,0.999,copen,1.01,47,8279960004832052214,15678725387617023823,15651480787611759344
V2C|E0|g1e3_copen|r048,g1e3_copen,g1e3,0.999,copen,1.01,48,4944273812567227915,14149839003394681025,11306958799756762911
V2C|E0|g1e3_copen|r049,g1e3_copen,g1e3,0.999,copen,1.01,49,2547967847096863641,13349515930771645380,10745324471319638262
V2C|E0|g1e3_copen|r050,g1e3_copen,g1e3,0.999,copen,1.01,50,16120795300775363162,14966756109279924234,7899782027083482444
V2C|E0|g1e3_copen|r051,g1e3_copen,g1e3,0.999,copen,1.01,51,4051541664853435182,11408290277478632071,8532047499582751652
V2C|E0|g1e3_copen|r052,g1e3_copen,g1e3,0.999,copen,1.01,52,11170189413600432410,766285743319813579,15005180167917454770
V2C|E0|g1e3_copen|r053,g1e3_copen,g1e3,0.999,copen,1.01,53,4452369408264026029,6262820214484814745,14395869189643703530
V2C|E0|g1e3_copen|r054,g1e3_copen,g1e3,0.999,copen,1.01,54,3364347119960608120,5282613186810530867,13123928065129194716
V2C|E0|g1e3_copen|r055,g1e3_copen,g1e3,0.999,copen,1.01,55,3409545506428403689,15513446111964847705,3945921541571398781
V2C|E0|g1e3_copen|r056,g1e3_copen,g1e3,0.999,copen,1.01,56,17038459079308360899,4106500740736852451,15118257783905219479
V2C|E0|g1e3_copen|r057,g1e3_copen,g1e3,0.999,copen,1.01,57,1563422878394935479,6537239839274158788,13829536499354316365
V2C|E0|g1e3_copen|r058,g1e3_copen,g1e3,0.999,copen,1.01,58,17811165439543317825,5232961673480253496,4812846313975068893
V2C|E0|g1e3_copen|r059,g1e3_copen,g1e3,0.999,copen,1.01,59,17178825945903843877,9403015629407040583,5089479864643115331
V2C|E0|gnone_c1e4|r000,gnone_c1e4,gnone,,c1e4,0.9999,0,4343046785115952167,15895343524538184442,8601289039769057756
V2C|E0|gnone_c1e4|r001,gnone_c1e4,gnone,,c1e4,0.9999,1,10070803751881925718,6283199913745102248,8264011192524432396
V2C|E0|gnone_c1e4|r002,gnone_c1e4,gnone,,c1e4,0.9999,2,13164892051951180600,15861015922139865463,11197289886560803998
V2C|E0|gnone_c1e4|r003,gnone_c1e4,gnone,,c1e4,0.9999,3,17809166177866785348,11555562330626117215,7076578068769646185
V2C|E0|gnone_c1e4|r004,gnone_c1e4,gnone,,c1e4,0.9999,4,16483466543790251197,15649520467778912963,17689567097466710381
V2C|E0|gnone_c1e4|r005,gnone_c1e4,gnone,,c1e4,0.9999,5,9701535016443175026,7944113174670716390,5346051267038945002
V2C|E0|gnone_c1e4|r006,gnone_c1e4,gnone,,c1e4,0.9999,6,16706913764113116807,2949582672897609532,10629960887117515669
V2C|E0|gnone_c1e4|r007,gnone_c1e4,gnone,,c1e4,0.9999,7,12537016466830174284,10575887977712604697,8380698608371238624
V2C|E0|gnone_c1e4|r008,gnone_c1e4,gnone,,c1e4,0.9999,8,9737879022398667474,16862301731139734435,6519426399694458083
V2C|E0|gnone_c1e4|r009,gnone_c1e4,gnone,,c1e4,0.9999,9,12209101503448253363,10265892159076104630,10996949477699121261
V2C|E0|gnone_c1e4|r010,gnone_c1e4,gnone,,c1e4,0.9999,10,1724947722637575915,15509907502363522594,12409982244609332665
V2C|E0|gnone_c1e4|r011,gnone_c1e4,gnone,,c1e4,0.9999,11,187006998439341970,15236796583145846573,12496009802223873962
V2C|E0|gnone_c1e4|r012,gnone_c1e4,gnone,,c1e4,0.9999,12,2483799624992112046,12412055804170092529,15799810832637237005
V2C|E0|gnone_c1e4|r013,gnone_c1e4,gnone,,c1e4,0.9999,13,8237538186136925181,6264949002524722005,18231299105091397653
V2C|E0|gnone_c1e4|r014,gnone_c1e4,gnone,,c1e4,0.9999,14,12101124903310620008,199759396648794832,10455104449768990598
V2C|E0|gnone_c1e4|r015,gnone_c1e4,gnone,,c1e4,0.9999,15,9813886160644934849,14629682415779805934,1776457586130491181
V2C|E0|gnone_c1e4|r016,gnone_c1e4,gnone,,c1e4,0.9999,16,1192077647062481150,1739610614069667224,413715483643234137
V2C|E0|gnone_c1e4|r017,gnone_c1e4,gnone,,c1e4,0.9999,17,11310534518249430196,7781970090754966070,5125202186038320561
V2C|E0|gnone_c1e4|r018,gnone_c1e4,gnone,,c1e4,0.9999,18,5190207266610874730,14145740005113587097,10464914280886057770
V2C|E0|gnone_c1e4|r019,gnone_c1e4,gnone,,c1e4,0.9999,19,7756749949548797365,11185829979341307176,11232184785256649494
V2C|E0|gnone_c1e4|r020,gnone_c1e4,gnone,,c1e4,0.9999,20,14400667216590302019,7030351399489562287,13983692490025647613
V2C|E0|gnone_c1e4|r021,gnone_c1e4,gnone,,c1e4,0.9999,21,4995649824315440799,3222679163588395584,14426759357288664007
V2C|E0|gnone_c1e4|r022,gnone_c1e4,gnone,,c1e4,0.9999,22,11207974296129511629,5380300564882616355,13512741434613255560
