record_id,compound_id,scaffold_group,nce,theoretical_mh,source_file,blob_sha,series,instrument,scan_mode,deposited_precursor_mz
MSBNK-EAWAG-EC092305,OYHPNVXZUBWKJE,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)N=CC(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)CN1,40,791.4086517748801,MSBNK-EAWAG-EC092305.txt,51eef2bd4775a8e467929a99ac6eaac92daf237c,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,791.4087
MSBNK-EAWAG-EC092306,OYHPNVXZUBWKJE,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)N=CC(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)CN1,50,791.4086517748801,MSBNK-EAWAG-EC092306.txt,a9a9154e5b3f6a2d849965dddf57977312f4b39b,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,791.4087
MSBNK-EAWAG-EC092307,OYHPNVXZUBWKJE,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)N=CC(Cc2ccccc2)NC(=O)C2CCCN2C(=O)CNC(=O)CN1,60,791.4086517748801,MSBNK-EAWAG-EC092307.txt,d462fecf92b593c324989cada04df6ef9c8e2da3,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,791.4087
MSBNK-EAWAG-EC124001,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,15,589.3708097228799,MSBNK-EAWAG-EC124001.txt,4f6d620dbb4915cc07fd6db66b4961c30670e064,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC124002,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,20,589.3708097228799,MSBNK-EAWAG-EC124002.txt,76f1bdcf34f6919ecd0e1390231de83092317e6e,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC124003,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,25,589.3708097228799,MSBNK-EAWAG-EC124003.txt,310eb932184bcd4e7508cff627f993afd9de3742,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC124004,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,30,589.3708097228799,MSBNK-EAWAG-EC124004.txt,8cceb75393ab00ad64c09774bc6160ba293c2214,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC124005,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,40,589.3708097228799,MSBNK-EAWAG-EC124005.txt,846c308855ed7347a4d9a2a3dbc49835009ecba9,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC124006,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,50,589.3708097228799,MSBNK-EAWAG-EC124006.txt,4f5cbc82b9300e721c14f29158eaf82527d0a893,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC124007,KVEGLZCDCVSBQX,O=C(CCc1ccccc1)N1CCC2CCCCC21,60,589.3708097228799,MSBNK-EAWAG-EC124007.txt,72bf50e44b005dc4131a22ebaa9eecb7d9a46098,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,589.3708
MSBNK-EAWAG-EC125001,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,15,599.31877415088,MSBNK-EAWAG-EC125001.txt,96bd8bbe05a600fd801e4775ccb83d54caf84e02,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC125002,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,20,599.31877415088,MSBNK-EAWAG-EC125002.txt,b170f5de297b98ef597782be64aa6487a47b50a7,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC125003,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,25,599.31877415088,MSBNK-EAWAG-EC125003.txt,ad31a8afecbd411c6fc763deb667de185b1c559f,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC125004,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,30,599.31877415088,MSBNK-EAWAG-EC125004.txt,5288f99d466a96ec4312218813e6d5ec34b642a5,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC125005,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,40,599.31877415088,MSBNK-EAWAG-EC125005.txt,6b7a6a0032edb624907a9afb659bfb87d5b7348b,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC125006,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,50,599.31877415088,MSBNK-EAWAG-EC125006.txt,54e70e03b06807aba6faa82d95fc29f05cbb38c8,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC125007,KRNLOYZRJLTDBI,O=C(CCc1ccccc1)NC(CCc1ccccc1)C(=O)N1CCCC1,60,599.31877415088,MSBNK-EAWAG-EC125007.txt,6f55248ca236a1243ed803c9ddd07b78f2c68d5f,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,599.3188
MSBNK-EAWAG-EC133201,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,15,513.30714684688,MSBNK-EAWAG-EC133201.txt,843d2cc6c0e528daf2b8450ccf5b6814762c6863,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC133202,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,20,513.30714684688,MSBNK-EAWAG-EC133202.txt,5efaf988d3d25e80dc4bd792b669138203cfbfb2,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC133203,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,25,513.30714684688,MSBNK-EAWAG-EC133203.txt,b3c7368c747636c01cb3073303ce993e6417fd01,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC133204,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,30,513.30714684688,MSBNK-EAWAG-EC133204.txt,0b04b427acc456523a2db4ea2183604df1e6dc79,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC133205,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,40,513.30714684688,MSBNK-EAWAG-EC133205.txt,902424ee8174207c4c9fba73b2c8b988857f4b61,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC133206,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,50,513.30714684688,MSBNK-EAWAG-EC133206.txt,325ddf0ea950f81c737aad36c710ccf14e513dfa,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC133207,PFXJYHPNSWNJBP,c1coc(-c2coc(C3CCCN3)n2)n1,60,513.30714684688,MSBNK-EAWAG-EC133207.txt,2691eec5fb84e32446211ef2cce12369ec22931c,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,513.3071
MSBNK-EAWAG-EC140201,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,15,587.15634290688,MSBNK-EAWAG-EC140201.txt,b1ffc0b1f8cfd770a168a8fb77067237e790b9fd,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC140202,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,20,587.15634290688,MSBNK-EAWAG-EC140202.txt,8c30f0ff373dbebb831fa1e1d7f3838f89b59f47,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC140203,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,25,587.15634290688,MSBNK-EAWAG-EC140203.txt,4ff32ba944a53c4da7be3f942346d28150b1f304,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC140204,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,30,587.15634290688,MSBNK-EAWAG-EC140204.txt,e9a0a4e01d8fec14421d9e3dc0602b61172638e8,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC140205,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,40,587.15634290688,MSBNK-EAWAG-EC140205.txt,709159d6dbbf2f26041112a2be55bccdabf11d68,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC140206,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,50,587.15634290688,MSBNK-EAWAG-EC140206.txt,1d64afcea838ab5a7f99bb80a6d145ffafa3f87e,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC140207,MLBROOJXUZKDHY,O=C1NCC2=NC(CS2)C(=O)NC(Cc2ccccc2)C2=NC(CO2)C(=O)NCc2nc1cs2,60,587.15634290688,MSBNK-EAWAG-EC140207.txt,ec32faa873dea76be8ba3331e98a9b677e500efd,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,587.1563
MSBNK-EAWAG-EC183501,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,15,986.5233471788802,MSBNK-EAWAG-EC183501.txt,63292119a51b22407f7bdd0d7445d8c2fc5cb877,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC183502,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,20,986.5233471788802,MSBNK-EAWAG-EC183502.txt,62ae2fd332b10453050f32dfbf63276f6a8a312e,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC183503,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,25,986.5233471788802,MSBNK-EAWAG-EC183503.txt,db65193804048ce32a770b9cacadf6e3834608fe,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC183504,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,30,986.5233471788802,MSBNK-EAWAG-EC183504.txt,39bbda34da929eae16cd4bfb3dfdea901228aec6,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC183505,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,40,986.5233471788802,MSBNK-EAWAG-EC183505.txt,c703b7451f966d2bb3dd648d3e5a07e0525632b6,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC183506,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,50,986.5233471788802,MSBNK-EAWAG-EC183506.txt,2124143ecdd69a8a982105c84a388b23c4bdc146,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC183507,JNMCFADRRBGAIM,C=C1NC(=O)CCCNC(=O)CC(C=CC=CCCCc2ccccc2)NC(=O)CNC(=O)CCNC(=O)C(Cc2ccccc2)NC(=O)CNC1=O,60,986.5233471788802,MSBNK-EAWAG-EC183507.txt,1271e40e0303d57f4a6483c10b9ab590af63695f,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,986.5233
MSBNK-EAWAG-EC216301,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,15,795.4035663948798,MSBNK-EAWAG-EC216301.txt,f2bcdcbda94f6edc9e5813a1ab195afd2b1ad66f,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216302,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,20,795.4035663948798,MSBNK-EAWAG-EC216302.txt,60443db50ffeb40e6f19553d8f17a211ec355543,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216303,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,25,795.4035663948798,MSBNK-EAWAG-EC216303.txt,154b60c926f32c669f351961caa8ce0e3ea6e729,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216304,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,30,795.4035663948798,MSBNK-EAWAG-EC216304.txt,cc0c601c43c675bd08d00f374852084c45a6ce75,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216305,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,40,795.4035663948798,MSBNK-EAWAG-EC216305.txt,d8ea759eee2f7988bf3598b174cab64975e95a83,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216306,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,50,795.4035663948798,MSBNK-EAWAG-EC216306.txt,0f6049568d5e3755b3d2f0fd4b9f718d142f63e2,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216307,XFONTJUFZVROJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCCc1ccccc1,60,795.4035663948798,MSBNK-EAWAG-EC216307.txt,38b5feec588a75f83ddc22c267e28371faa034ea,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,795.4036
MSBNK-EAWAG-EC216501,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,15,761.4192164588798,MSBNK-EAWAG-EC216501.txt,fa69756891f0a09a097de82db94b541f0008d0e7,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC216502,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,20,761.4192164588798,MSBNK-EAWAG-EC216502.txt,15a2c89cd2a5e6c7feffee5ca4b4bf586fa176c3,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC216503,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,25,761.4192164588798,MSBNK-EAWAG-EC216503.txt,31d6fef3b10b5e1a16d7d634d0f07a5a13d367a5,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC216504,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,30,761.4192164588798,MSBNK-EAWAG-EC216504.txt,0ad9cb711483488d80857fbe7671109e4d2b0913,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC216505,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,40,761.4192164588798,MSBNK-EAWAG-EC216505.txt,d5191009b7b6788258a8cd1e0a4833a070e44468,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC216506,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,50,761.4192164588798,MSBNK-EAWAG-EC216506.txt,9f9774187fb7c04aca2b7790f1d9f98b96fc0c4b,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC216507,CLSDHBVHQKWEJR,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1,60,761.4192164588798,MSBNK-EAWAG-EC216507.txt,78d1984479ee56e98a5f5fe16fe0571f393dc6ec,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,761.4192
MSBNK-EAWAG-EC224201,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,15,853.50696884288,MSBNK-EAWAG-EC224201.txt,55a85ab9458922ac97c581060cb886fd18e93c11,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-EC224202,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,20,853.50696884288,MSBNK-EAWAG-EC224202.txt,598373229104105b631e422952997d20140f998f,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-EC224203,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,25,853.50696884288,MSBNK-EAWAG-EC224203.txt,d5ad26da6e6c8074a888199791a8dd0fcf6aa8d2,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-EC224204,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,30,853.50696884288,MSBNK-EAWAG-EC224204.txt,d2a641d38af871bdf519bc60afa85562027dc83b,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-EC224205,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,40,853.50696884288,MSBNK-EAWAG-EC224205.txt,a41e92aa1a5d1b399f632d782cb1a07fb46d92b4,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-EC224206,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,50,853.50696884288,MSBNK-EAWAG-EC224206.txt,685015b8d49073b5de0dac5af358170cb77fcfb6,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-EC224207,DTXKFCMLEVLURZ,O=C(NCCc1ccccc1)C1CCCN1C(=O)CCc1ccccc1,60,853.50696884288,MSBNK-EAWAG-EC224207.txt,065a6b262012f986484072d9e6a57361c86a9181,MSBNK-EAWAG-EC,Exploris 240 Thermo Scientific,first_mass_40,853.507
MSBNK-EAWAG-ED001501,MPGIDXBHXRMMSY,C1=NNOCC1,15,299.23291928687996,MSBNK-EAWAG-ED001501.txt,359ba58dfe6ed7295bcf004c48247a18b5232500,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED001502,MPGIDXBHXRMMSY,C1=NNOCC1,20,299.23291928687996,MSBNK-EAWAG-ED001502.txt,ae0e33f833836cd1f72aeebaca3b8257ef8ed5b1,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED001503,MPGIDXBHXRMMSY,C1=NNOCC1,25,299.23291928687996,MSBNK-EAWAG-ED001503.txt,a67465d55326a738b88295cc89f017b71d6bcb43,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED001504,MPGIDXBHXRMMSY,C1=NNOCC1,30,299.23291928687996,MSBNK-EAWAG-ED001504.txt,31f3e595af06bbe2220ecf02c68bc98465a25fa5,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED001505,MPGIDXBHXRMMSY,C1=NNOCC1,40,299.23291928687996,MSBNK-EAWAG-ED001505.txt,c280f426aff82fc1f70d876581ec191f1f096fa3,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED001506,MPGIDXBHXRMMSY,C1=NNOCC1,50,299.23291928687996,MSBNK-EAWAG-ED001506.txt,6bca20210598c80d32a0b9652f105a2b7e259770,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED001507,MPGIDXBHXRMMSY,C1=NNOCC1,60,299.23291928687996,MSBNK-EAWAG-ED001507.txt,3b5092aa746ccf94a1bbdda8304c3a2f95d48281,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,299.2329
MSBNK-EAWAG-ED013701,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,15,560.3442606268799,MSBNK-EAWAG-ED013701.txt,5bba622a95fe61977e955fc35702d6f3d29a9979,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED013702,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,20,560.3442606268799,MSBNK-EAWAG-ED013702.txt,20bbf345a9d800c8846d6e527a85cd5b2e2ce0ee,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED013703,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,25,560.3442606268799,MSBNK-EAWAG-ED013703.txt,ca3cf3ab7c24475ce82f8f6c6ebeee5b12dea7f4,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED013704,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,30,560.3442606268799,MSBNK-EAWAG-ED013704.txt,bdba37d2a4aa2cd3759eac08aeb0447340eb1101,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED013705,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,40,560.3442606268799,MSBNK-EAWAG-ED013705.txt,f29c1f1bb958f0a8c3efcc6a315e10dbf4954c85,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED013706,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,50,560.3442606268799,MSBNK-EAWAG-ED013706.txt,94edc8a896de7025fd43c1b6c952ae3077d28efb,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED013707,YLSOIPHOXMRWGW,O=C1CCCCCNC(=O)C(CCc2ccccc2)NC(=O)CN1,60,560.3442606268799,MSBNK-EAWAG-ED013707.txt,9908bbddd24fc32e68f64dbe8f1670200ec0ecea,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,560.3443
MSBNK-EAWAG-ED014001,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,15,613.3344242148798,MSBNK-EAWAG-ED014001.txt,e5f931307cff2ccd065148f7aa092ddcf7eeec53,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
MSBNK-EAWAG-ED014002,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,20,613.3344242148798,MSBNK-EAWAG-ED014002.txt,efd306f0031dedc00fc844dd4050c601436d0019,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
MSBNK-EAWAG-ED014003,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,25,613.3344242148798,MSBNK-EAWAG-ED014003.txt,4b9bc190beb6ef990a37f32e263099dd47ac3644,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
MSBNK-EAWAG-ED014004,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,30,613.3344242148798,MSBNK-EAWAG-ED014004.txt,545123b3c485cdd28a94463cfc991d42e77a05bd,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
MSBNK-EAWAG-ED014005,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,40,613.3344242148798,MSBNK-EAWAG-ED014005.txt,b24658f07ba1241ef729aaa11ddb7738f970bc0f,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
MSBNK-EAWAG-ED014006,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,50,613.3344242148798,MSBNK-EAWAG-ED014006.txt,124661a75bf57658b545396196d68092a1b78519,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
MSBNK-EAWAG-ED014007,QACTZPSCGSGUNG,O=C(CCc1ccccc1)NCCCc1ccccc1,60,613.3344242148798,MSBNK-EAWAG-ED014007.txt,99420ccf1fa2412296581d117ce4c56ccef47dfb,MSBNK-EAWAG-ED,Exploris 240 Thermo Scientific,auto,613.3344
