checkpoint,value_hypothesis,split_scope,instrument,category,quantity,n,n_distinct,mean,min,q01,q05,q25,q50,q75,q95,q99,max
iceberg21_msg_simulation_gen,as_trained,all,QTOF,NATIVE_EV_NOT_NCE,source_eV_unrounded (MSG value),37706,233,33.54019925175304,0.0,6.0,6.0,10.0,30.0,40.0,100.0,140.0,150.0
iceberg21_msg_simulation_gen,as_trained,all,QTOF,NATIVE_EV_NOT_NCE,precursor_mz,37706,5306,328.0844837392672,60.081045906016,106.0498691,138.054962158203,222.0696,300.1473,392.0676,616.3116231,837.5318,975.5159214
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,ALL,presented_value (eV if read as eV),88178,147,38.55810973258636,0.0,6.0,6.0,20.0,30.0,55.0,90.0,150.0,358.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,ALL,presented_value*mz/500 (eV if read as NCE),88178,47886,24.564806019879185,0.0,2.1971000976,3.7102104000000002,10.224218025085449,18.64316955,33.618518699999996,61.480703999999996,99.6032574199999,712.818096
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,ALL,presented_value*500/mz (NCE if read as eV),88178,47888,69.6472777892919,0.0,5.091722566107499,10.985962690200783,28.724960407789077,54.26939176362797,89.35996662847838,186.52515439751573,305.17384092843247,873.5116332338177
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,ALL,precursor_mz,88178,13222,319.48038027411826,60.081045906016,116.07066996148302,147.0917,233.07681,306.0811,380.16635782958986,566.20658,757.3629,995.556
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT1_RAW_NCE,presented_value (eV if read as eV),19045,6,37.41270674717774,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT1_RAW_NCE,presented_value*mz/500 (eV if read as NCE),19045,15333,28.259218104699396,3.9630569999999996,7.201615748,10.08327056,14.764719600000001,23.411279599999997,40.2214524,55.8209976,70.57514059200001,119.33381879999999
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT1_RAW_NCE,presented_value*500/mz (NCE if read as eV),19045,15333,52.880249956774634,7.705551599239974,15.069495151735094,19.187703389951988,27.77427127602918,44.08819873549167,74.04399575757522,103.03140020382463,147.00640877250376,258.463361224689
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT1_RAW_NCE,source_NCE (MSnLib setting),19045,6,37.41270674717774,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT1_RAW_NCE,source_NCE*mz/500 (lab-frame eV equivalent),19045,15333,28.259218104699396,3.9630569999999996,7.201615748,10.08327056,14.764719600000001,23.411279599999997,40.2214524,55.8209976,70.57514059200001,119.33381879999999
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT1_RAW_NCE,precursor_mz,19045,5215,377.3973958083486,116.07061,164.09307,238.32358200000004,319.11761,367.17647,427.20162,531.27093,734.32344,994.44849
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,presented_value (eV if read as eV),11213,144,32.34932667439579,2.0,5.0,7.0,16.0,27.0,43.0,75.0,111.0,358.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,presented_value*mz/500 (eV if read as NCE),11213,4505,20.559354750238114,0.64039936,1.4665224797760001,2.6097872000000004,7.3307488,13.909514999999999,25.7178992,54.727112879999964,112.446534,712.818096
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,presented_value*500/mz (NCE if read as eV),11213,4505,57.923827308340755,4.346782859070345,9.840218468594353,14.69565376344141,29.737342795661405,49.975332688352545,79.33993872605917,119.67027740217472,169.91657096365685,184.9961072095738
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,source_NCE (integer n),11213,38,58.396325693391596,5.0,10.0,15.0,30.0,50.0,80.0,120.0,170.0,185.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,source_eV_unrounded (MSG value),11213,4505,32.58477590409673,2.051911,5.133384,7.3531701080000005,16.084506,27.022986,43.45384800000001,75.03751259999999,111.072446,358.40016
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,source_eV_minus_presented (rounding loss),11213,4459,0.23544922970094379,0.00036500000000216914,0.003928000000000154,0.012829600000001308,0.10380418999999996,0.2371540000000003,0.36533000000000015,0.4671990000000008,0.49424832000000213,0.4998200000000139
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT2_NCE_x_mz_over_500,precursor_mz,11213,1540,279.1282577938762,77.01682,123.055290144,147.0804,213.1022,268.075,325.1646,425.09364624023397,777.8614,995.556
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT3_OTHER_CONVERSION,presented_value (eV if read as eV),14,5,17.571428571428573,13.0,13.0,13.0,15.0,18.0,18.75,25.0,25.0,25.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT3_OTHER_CONVERSION,presented_value*mz/500 (eV if read as NCE),14,6,5.259907742857145,2.8101008,2.8101008,2.8101008,3.6703567500000003,5.25816,5.7628428000000005,10.206220000000002,10.206220000000002,10.206220000000002
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT3_OTHER_CONVERSION,presented_value*500/mz (NCE if read as eV),14,6,61.11962171643079,60.14019141235076,60.14019141235076,60.14019141235076,60.88197900028188,61.237167139254296,61.57060283911139,61.618512939887715,61.618512939887715,61.618512939887715
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT3_OTHER_CONVERSION,precursor_mz,14,6,143.65629999999996,108.0808,108.0808,108.0808,122.345225,146.06,153.5756,204.1244,204.1244,204.1244
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT4_UNKNOWN_AMBIGUOUS,presented_value (eV if read as eV),23689,30,50.45801848959432,0.0,15.0,15.0,30.0,45.0,60.0,90.0,180.0,180.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT4_UNKNOWN_AMBIGUOUS,presented_value*mz/500 (eV if read as NCE),23689,12550,29.84352563126088,0.0,4.5604949999999995,6.968604,14.6426948,24.5491488,39.20549095219043,70.30979289773421,108.39094627200001,190.868796
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT4_UNKNOWN_AMBIGUOUS,presented_value*500/mz (NCE if read as eV),23689,12550,98.28225750806415,0.0,12.443938429161344,19.52404542386312,41.821435601910615,77.52156326883625,128.57049446742795,249.88283272777306,390.53374302248955,873.5116332338177
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,CAT4_UNKNOWN_AMBIGUOUS,precursor_mz,23689,3472,305.71065926261986,74.0964,116.07061,143.0333,221.0961,289.11828,362.0401,559.2603,757.2185672671875,977.41386
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,NATIVE_EV_NOT_NCE,presented_value (eV if read as eV),34217,40,33.000350702866996,0.0,6.0,6.0,10.0,30.0,40.0,100.0,140.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,NATIVE_EV_NOT_NCE,presented_value*mz/500 (eV if read as NCE),34217,17688,20.174465739695115,0.0,2.0022415161132803,3.01368576,6.524308732,13.489096,26.017643229200004,61.6985824,99.62215335999998,248.5422
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,NATIVE_EV_NOT_NCE,presented_value*500/mz (NCE if read as eV),34217,17688,63.00053634323355,0.0,4.047361383759831,6.958398954620984,20.484012931532785,46.57940552496244,82.48475366825421,183.68019274679318,289.6666604335235,585.2818014817774
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,NATIVE_EV_NOT_NCE,source_eV_unrounded (MSG value),34217,129,33.010533335529125,0.0,6.0,6.0,10.0,30.0,40.0,100.0,140.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,train,ALL,NATIVE_EV_NOT_NCE,precursor_mz,34217,4836,310.0725200492814,60.081045906016,104.07113,136.0751,214.1073844,289.1546689714,369.18088,595.16628,771.2342,945.2843
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,ALL,presented_value (eV if read as eV),53961,146,42.082318711662126,0.0,7.0,15.0,20.0,35.0,60.0,90.0,150.0,358.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,ALL,presented_value*mz/500 (eV if read as NCE),53961,31398,27.34874763265616,0.0,2.569512,5.673066,13.0557014,21.729119999999998,37.69122,61.37055,99.29727500000001,712.818096
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,ALL,presented_value*500/mz (NCE if read as eV),53961,31394,73.86201717625246,0.0,12.88248913569888,18.7154816335621,31.627471900414456,59.52874494271421,91.16816874328508,188.38228844794597,318.3285506454591,873.5116332338177
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,ALL,precursor_mz,53961,9491,325.4459619592842,74.0964,120.06552,154.04987,247.1329,315.1623,385.1288648,529.24792,757.1974487304688,995.556
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT1_RAW_NCE,presented_value (eV if read as eV),19045,6,37.41270674717774,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT1_RAW_NCE,presented_value*mz/500 (eV if read as NCE),19045,15333,28.259218104699396,3.9630569999999996,7.201615748,10.08327056,14.764719600000001,23.411279599999997,40.2214524,55.8209976,70.57514059200001,119.33381879999999
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT1_RAW_NCE,presented_value*500/mz (NCE if read as eV),19045,15333,52.880249956774634,7.705551599239974,15.069495151735094,19.187703389951988,27.77427127602918,44.08819873549167,74.04399575757522,103.03140020382463,147.00640877250376,258.463361224689
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT1_RAW_NCE,source_NCE (MSnLib setting),19045,6,37.41270674717774,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT1_RAW_NCE,source_NCE*mz/500 (lab-frame eV equivalent),19045,15333,28.259218104699396,3.9630569999999996,7.201615748,10.08327056,14.764719600000001,23.411279599999997,40.2214524,55.8209976,70.57514059200001,119.33381879999999
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT1_RAW_NCE,precursor_mz,19045,5215,377.3973958083486,116.07061,164.09307,238.32358200000004,319.11761,367.17647,427.20162,531.27093,734.32344,994.44849
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,presented_value (eV if read as eV),11213,144,32.34932667439579,2.0,5.0,7.0,16.0,27.0,43.0,75.0,111.0,358.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,presented_value*mz/500 (eV if read as NCE),11213,4505,20.559354750238114,0.64039936,1.4665224797760001,2.6097872000000004,7.3307488,13.909514999999999,25.7178992,54.727112879999964,112.446534,712.818096
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,presented_value*500/mz (NCE if read as eV),11213,4505,57.923827308340755,4.346782859070345,9.840218468594353,14.69565376344141,29.737342795661405,49.975332688352545,79.33993872605917,119.67027740217472,169.91657096365685,184.9961072095738
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,source_NCE (integer n),11213,38,58.396325693391596,5.0,10.0,15.0,30.0,50.0,80.0,120.0,170.0,185.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,source_eV_unrounded (MSG value),11213,4505,32.58477590409673,2.051911,5.133384,7.3531701080000005,16.084506,27.022986,43.45384800000001,75.03751259999999,111.072446,358.40016
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,source_eV_minus_presented (rounding loss),11213,4459,0.23544922970094379,0.00036500000000216914,0.003928000000000154,0.012829600000001308,0.10380418999999996,0.2371540000000003,0.36533000000000015,0.4671990000000008,0.49424832000000213,0.4998200000000139
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT2_NCE_x_mz_over_500,precursor_mz,11213,1540,279.1282577938762,77.01682,123.055290144,147.0804,213.1022,268.075,325.1646,425.09364624023397,777.8614,995.556
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT3_OTHER_CONVERSION,presented_value (eV if read as eV),14,5,17.571428571428573,13.0,13.0,13.0,15.0,18.0,18.75,25.0,25.0,25.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT3_OTHER_CONVERSION,presented_value*mz/500 (eV if read as NCE),14,6,5.259907742857145,2.8101008,2.8101008,2.8101008,3.6703567500000003,5.25816,5.7628428000000005,10.206220000000002,10.206220000000002,10.206220000000002
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT3_OTHER_CONVERSION,presented_value*500/mz (NCE if read as eV),14,6,61.11962171643079,60.14019141235076,60.14019141235076,60.14019141235076,60.88197900028188,61.237167139254296,61.57060283911139,61.618512939887715,61.618512939887715,61.618512939887715
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT3_OTHER_CONVERSION,precursor_mz,14,6,143.65629999999996,108.0808,108.0808,108.0808,122.345225,146.06,153.5756,204.1244,204.1244,204.1244
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT4_UNKNOWN_AMBIGUOUS,presented_value (eV if read as eV),23689,30,50.45801848959432,0.0,15.0,15.0,30.0,45.0,60.0,90.0,180.0,180.0
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT4_UNKNOWN_AMBIGUOUS,presented_value*mz/500 (eV if read as NCE),23689,12550,29.84352563126088,0.0,4.5604949999999995,6.968604,14.6426948,24.5491488,39.20549095219043,70.30979289773421,108.39094627200001,190.868796
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT4_UNKNOWN_AMBIGUOUS,presented_value*500/mz (NCE if read as eV),23689,12550,98.28225750806415,0.0,12.443938429161344,19.52404542386312,41.821435601910615,77.52156326883625,128.57049446742795,249.88283272777306,390.53374302248955,873.5116332338177
iceberg21_msg_simulation_inten_contr,as_trained,train,Orbitrap,CAT4_UNKNOWN_AMBIGUOUS,precursor_mz,23689,3472,305.71065926261986,74.0964,116.07061,143.0333,221.0961,289.11828,362.0401,559.2603,757.2185672671875,977.41386
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,ALL,presented_value (eV if read as eV),34217,40,33.000350702866996,0.0,6.0,6.0,10.0,30.0,40.0,100.0,140.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,ALL,presented_value*mz/500 (eV if read as NCE),34217,17688,20.174465739695115,0.0,2.0022415161132803,3.01368576,6.524308732,13.489096,26.017643229200004,61.6985824,99.62215335999998,248.5422
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,ALL,presented_value*500/mz (NCE if read as eV),34217,17688,63.00053634323355,0.0,4.047361383759831,6.958398954620984,20.484012931532785,46.57940552496244,82.48475366825421,183.68019274679318,289.6666604335235,585.2818014817774
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,ALL,precursor_mz,34217,4836,310.0725200492814,60.081045906016,104.07113,136.0751,214.1073844,289.1546689714,369.18088,595.16628,771.2342,945.2843
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,NATIVE_EV_NOT_NCE,presented_value (eV if read as eV),34217,40,33.000350702866996,0.0,6.0,6.0,10.0,30.0,40.0,100.0,140.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,NATIVE_EV_NOT_NCE,presented_value*mz/500 (eV if read as NCE),34217,17688,20.174465739695115,0.0,2.0022415161132803,3.01368576,6.524308732,13.489096,26.017643229200004,61.6985824,99.62215335999998,248.5422
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,NATIVE_EV_NOT_NCE,presented_value*500/mz (NCE if read as eV),34217,17688,63.00053634323355,0.0,4.047361383759831,6.958398954620984,20.484012931532785,46.57940552496244,82.48475366825421,183.68019274679318,289.6666604335235,585.2818014817774
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,NATIVE_EV_NOT_NCE,source_eV_unrounded (MSG value),34217,129,33.010533335529125,0.0,6.0,6.0,10.0,30.0,40.0,100.0,140.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,train,QTOF,NATIVE_EV_NOT_NCE,precursor_mz,34217,4836,310.0725200492814,60.081045906016,104.07113,136.0751,214.1073844,289.1546689714,369.18088,595.16628,771.2342,945.2843
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,ALL,presented_value (eV if read as eV),9248,114,40.02887110726643,0.0,6.0,12.0,20.0,30.0,60.0,75.0,130.0,301.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,ALL,presented_value*mz/500 (eV if read as NCE),9248,7227,36.062100515763184,0.0,6.669233996000001,11.132238308999998,17.609627,30.076279500000002,47.7759372,77.22528569999997,124.15459325190437,504.1519434
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,ALL,presented_value*500/mz (NCE if read as eV),9248,7227,47.352376016794736,0.0,3.3597574676503825,11.502547771685164,23.880711072052883,39.04153291114645,66.48934291427875,98.62366078931015,158.66028142360133,283.76468718726767
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,ALL,precursor_mz,9248,2333,457.34692813297227,197.0305,278.0455,308.175275,370.0486,424.21433,499.1446,773.43447,957.50536,989.3649
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT1_RAW_NCE,presented_value (eV if read as eV),5792,6,37.93335635359116,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT1_RAW_NCE,presented_value*mz/500 (eV if read as NCE),5792,5233,32.380545045787294,7.0824552,10.414248075,12.60581148,17.2757207,28.000985850000003,45.522256725000005,61.10292912,76.95227224800001,113.94639
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT1_RAW_NCE,presented_value*500/mz (NCE if read as eV),5792,5233,46.29710681697194,7.915087866076375,13.249662292973317,17.206619269427936,24.985040833259077,39.567348048863195,66.49122892398722,88.47790041926687,99.04155419173571,133.32439763592734
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT1_RAW_NCE,source_NCE (MSnLib setting),5792,6,37.93335635359116,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT1_RAW_NCE,source_NCE*mz/500 (lab-frame eV equivalent),5792,5233,32.380545045787294,7.0824552,10.414248075,12.60581148,17.2757207,28.000985850000003,45.522256725000005,61.10292912,76.95227224800001,113.94639
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT1_RAW_NCE,precursor_mz,5792,1815,427.8794174326657,225.01508,285.11885029999996,310.16624,363.01201,414.686145,470.15666,595.1527,790.48215,949.55325
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,presented_value (eV if read as eV),420,107,49.50952380952381,6.0,9.0,11.950000000000003,23.0,39.0,63.0,129.04999999999995,192.86,301.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,presented_value*mz/500 (eV if read as NCE),420,254,48.06561164583285,3.6853356,5.5280034,8.4057952,17.764245365240768,32.3142196,54.92423645,139.43264167999993,251.1282336,504.1519434
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,presented_value*500/mz (NCE if read as eV),420,254,56.180235241728106,9.519208799537576,10.669374397991442,14.638642982640347,29.609120135386057,44.62794029468172,74.7358887564511,149.68360538842515,179.84798897049308,179.94106929980433
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,source_NCE (integer n),420,20,56.476190476190474,10.0,10.950000000000003,15.0,30.0,45.0,75.0,150.0,180.0,180.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,source_eV_unrounded (MSG value),420,254,49.75783103846737,6.142226000000001,9.033987000000002,11.976855900000002,23.180045000000003,39.32514,63.142665,129.42552359999993,192.97145951999997,301.486212
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,source_eV_minus_presented (rounding loss),420,254,0.24830722894357082,0.003930000000000433,0.007570309941159863,0.027448699999989053,0.1425552500000009,0.24153800000000203,0.3715530000000058,0.4778314000000015,0.4954039999999935,0.49779099999999943
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT2_NCE_x_mz_over_500,precursor_mz,420,101,439.56051483125236,222.99934387207,294.1713,301.1329,360.2282,420.0948,455.9406,837.4617,916.5264,916.5264
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT4_UNKNOWN_AMBIGUOUS,presented_value (eV if read as eV),1535,20,47.013029315960914,0.0,10.0,15.0,20.0,45.0,60.0,90.0,150.0,180.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT4_UNKNOWN_AMBIGUOUS,presented_value*mz/500 (eV if read as NCE),1535,951,45.09086555149408,0.0,9.213339,11.91504777,23.420690800000003,38.221043599999994,59.565059999999995,98.479152,145.99045476000015,289.616148
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT4_UNKNOWN_AMBIGUOUS,presented_value*500/mz (NCE if read as eV),1535,951,53.31535165524602,0.0,8.074617696967787,11.303271057181767,23.79830460877967,44.489966578247305,72.52482128230994,122.1055688931016,194.8840694881559,283.76468718726767
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,CAT4_UNKNOWN_AMBIGUOUS,precursor_mz,1535,262,495.9268032780202,197.0305,250.1186,307.1113,383.157715,477.0761,555.3375,871.8803219999996,957.50536,989.3649
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,NATIVE_EV_NOT_NCE,presented_value (eV if read as eV),1501,26,38.319786808794134,0.0,6.0,6.0,10.0,30.0,50.0,120.0,150.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,NATIVE_EV_NOT_NCE,presented_value*mz/500 (eV if read as NCE),1501,872,37.676317889263636,0.0,5.101730680799999,6.622870000000001,12.885752,28.327224,48.181264000000006,103.45639200000001,161.59754800000002,274.95792
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,NATIVE_EV_NOT_NCE,presented_value*500/mz (NCE if read as eV),1501,872,42.856207279871974,0.0,3.0752990036338756,3.2343926250392805,12.278345173750862,30.91221960040804,54.9339323329315,137.82171493213752,185.63168340357282,226.48791234011838
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,NATIVE_EV_NOT_NCE,source_eV_unrounded (MSG value),1501,29,38.32351765489673,0.0,6.0,6.0,10.0,30.0,50.0,120.0,150.0,150.0
iceberg21_msg_simulation_inten_contr,as_trained,val,ALL,NATIVE_EV_NOT_NCE,precursor_mz,1501,229,536.5781121537915,197.0305310981,294.1713,315.1485,384.1473,468.2955791,610.30306,957.5053567,975.5159214,975.5159214
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,ALL,presented_value (eV if read as eV),7747,111,40.36001032657803,0.0,15.0,15.0,20.0,30.0,60.0,67.69999999999982,101.07999999999993,301.0
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,ALL,presented_value*mz/500 (eV if read as NCE),7747,6398,35.74934199277052,0.0,9.66265107,12.403322959999999,18.02287295,30.6100278,47.667606000000006,71.36563199999999,114.608813448,504.1519434
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,ALL,presented_value*500/mz (NCE if read as eV),7747,6398,48.223519591613524,0.0,10.470401711178546,15.865955620156582,24.86501010325741,40.74676099922141,67.69098327359555,94.80256091862786,142.37238498551767,283.76468718726767
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,ALL,precursor_mz,7747,2149,441.99569446635945,197.0305,278.04547,308.11757,366.13945,420.20325,486.110635,645.1814,916.5264,989.3649
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT1_RAW_NCE,presented_value (eV if read as eV),5792,6,37.93335635359116,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT1_RAW_NCE,presented_value*mz/500 (eV if read as NCE),5792,5233,32.380545045787294,7.0824552,10.414248075,12.60581148,17.2757207,28.000985850000003,45.522256725000005,61.10292912,76.95227224800001,113.94639
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT1_RAW_NCE,presented_value*500/mz (NCE if read as eV),5792,5233,46.29710681697194,7.915087866076375,13.249662292973317,17.206619269427936,24.985040833259077,39.567348048863195,66.49122892398722,88.47790041926687,99.04155419173571,133.32439763592734
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT1_RAW_NCE,source_NCE (MSnLib setting),5792,6,37.93335635359116,15.0,15.0,15.0,20.0,30.0,60.0,60.0,60.0,75.0
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT1_RAW_NCE,source_NCE*mz/500 (lab-frame eV equivalent),5792,5233,32.380545045787294,7.0824552,10.414248075,12.60581148,17.2757207,28.000985850000003,45.522256725000005,61.10292912,76.95227224800001,113.94639
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT1_RAW_NCE,precursor_mz,5792,1815,427.8794174326657,225.01508,285.11885029999996,310.16624,363.01201,414.686145,470.15666,595.1527,790.48215,949.55325
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,presented_value (eV if read as eV),420,107,49.50952380952381,6.0,9.0,11.950000000000003,23.0,39.0,63.0,129.04999999999995,192.86,301.0
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,presented_value*mz/500 (eV if read as NCE),420,254,48.06561164583285,3.6853356,5.5280034,8.4057952,17.764245365240768,32.3142196,54.92423645,139.43264167999993,251.1282336,504.1519434
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,presented_value*500/mz (NCE if read as eV),420,254,56.180235241728106,9.519208799537576,10.669374397991442,14.638642982640347,29.609120135386057,44.62794029468172,74.7358887564511,149.68360538842515,179.84798897049308,179.94106929980433
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,source_NCE (integer n),420,20,56.476190476190474,10.0,10.950000000000003,15.0,30.0,45.0,75.0,150.0,180.0,180.0
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,source_eV_unrounded (MSG value),420,254,49.75783103846737,6.142226000000001,9.033987000000002,11.976855900000002,23.180045000000003,39.32514,63.142665,129.42552359999993,192.97145951999997,301.486212
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,source_eV_minus_presented (rounding loss),420,254,0.24830722894357082,0.003930000000000433,0.007570309941159863,0.027448699999989053,0.1425552500000009,0.24153800000000203,0.3715530000000058,0.4778314000000015,0.4954039999999935,0.49779099999999943
iceberg21_msg_simulation_inten_contr,as_trained,val,Orbitrap,CAT2_NCE_x_mz_over_500,precursor_mz,420,101,439.56051483125236,222.99934387207,294.1713,301.1329,360.2282,420.0948,455.9406,837.4617,916.5264,916.5264
