group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
FFGPTBGBLSHEPO,C1=Cc2ccccc2Nc2ccccc21,237.1022,30.0,0.0,3.0,2.0,11.0,46.330000000000005,0.16666666666666666,2.0,1.0,0.0,0.0,LCSB
FFHQNQNMELQOEF,O=C(Nc1cc(NCc2ccccc2)c2ccccc2n1)c1ccccc1,409.1659,51.0,6.0,4.0,4.0,18.5,87.03999999999999,0.1935483870967742,4.0,2.0,0.0,0.0,LCSB
FFSSWMQPCJRCRV,c1ccc2ncccc2c1,241.977,20.0,1.0,2.0,2.0,8.5,50.19,0.3333333333333333,1.0,2.0,0.0,2.0,LCSB
FHIVAFMUCKRCQO,c1cncnc1,305.107879638672,40.0,7.0,1.0,1.0,5.0,53.47,0.3684210526315789,2.0,3.0,1.0,0.0,WUR
FIQMHBFVRAXMOP,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,279.0933,35.0,3.0,3.0,3.0,13.0,17.07,0.1,0.0,1.0,0.0,0.0,LCSB
FKNXQNWAXFXVNW,O=c1ccc2ccccc2[nH]1,291.170440673828,43.0,5.0,2.0,2.0,8.5,85.35,0.23809523809523808,2.0,3.0,0.0,0.0,WUR
FLEFKKUZMDEUIP,c1ccc(C2CC(c3ccc4c(c3)COC43CNC3)=NO2)cc1,581.032348632813,55.0,4.0,5.0,2.0,15.0,85.27000000000001,0.3783783783783784,2.0,5.0,1.0,6.0,WUR
FMGZEUWROYGLAY,O=C(Nc1ncccn1)NS(=O)(=O)c1ccn[nH]1,435.048614501953,43.0,6.0,2.0,2.0,11.5,163.63,0.5357142857142857,6.0,7.0,1.0,1.0,WUR
FMJYNECHJIZSCE,c1cncnc1,278.072509765625,33.0,6.0,1.0,1.0,5.0,65.50000000000001,0.47058823529411764,3.0,3.0,1.0,0.0,WUR
FMKMKBLHMONXJM,c1ccc(-n2cccn2)cc1,174.1026,24.0,1.0,2.0,2.0,7.5,43.84,0.23076923076923078,3.0,0.0,0.0,0.0,LCSB
FNCMBMZOZQAWJA,c1ccccc1,242.084609985352,31.0,2.0,1.0,1.0,6.0,55.4,0.3125,1.0,3.0,1.0,0.0,WUR
FNYLWPVRPXGIIP,c1ccc(-c2cnc3ncncc3n2)cc1,254.1149,30.0,1.0,3.0,3.0,11.5,129.62,0.3684210526315789,7.0,0.0,0.0,0.0,LCSB
FOXFZRUHNHCZPX,O=c1cnnc[nH]1,215.0961,28.0,1.0,1.0,1.0,5.0,73.8,0.42857142857142855,4.0,1.0,1.0,0.0,LCSB
FQEBOQLYHASAOY,c1ccc(Oc2ccccc2)cc1,300.0353,31.0,4.0,2.0,2.0,8.0,21.259999999999998,0.2631578947368421,1.0,1.0,0.0,3.0,LCSB
FQKUGOMFVDPBIZ,c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,316.1076,37.0,4.0,3.0,3.0,11.5,30.71,0.2727272727272727,3.0,0.0,0.0,2.0,LCSB
FQNKTJPBXAZUGC,O=C(c1ccccc1)c1ccccc1,314.1387,42.0,6.0,2.0,2.0,10.0,77.84,0.21739130434782608,1.0,4.0,0.0,0.0,LCSB
FQVNMXZPGWLUFZ,O=C(/C=C/c1ccccc1)OC[C@@H]1CCN2CCC[C@H]12,288.159790039063,42.0,4.0,3.0,1.0,8.0,49.77,0.19047619047619047,1.0,3.0,0.0,0.0,WUR
FQXXSQDCDRQNQE,C1=C[C@@H]2Oc3cccc4c3[C@@]23CCN[C@H](C4)C3=C1,312.159454345703,44.0,2.0,5.0,1.0,10.0,30.930000000000003,0.17391304347826086,1.0,3.0,0.0,0.0,WUR
FSAVDKDHPDSCTO,c1ccccc1,358.9768,34.0,7.0,1.0,1.0,6.0,44.760000000000005,0.4,0.0,4.0,0.0,3.0,LCSB
FSVJFNAIGNNGKK,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,313.1911,47.0,1.0,4.0,1.0,9.0,40.620000000000005,0.17391304347826086,2.0,2.0,0.0,0.0,LCSB
FTLQSQQQFMZPKO,O=C(c1ccc(C#Cc2ccccc2)o1)N1CCC(c2ccccc2)CC1,403.1816,53.0,3.0,4.0,3.0,15.5,59.47,0.16666666666666666,2.0,2.0,0.0,1.0,LCSB
FULZLIGZKMKICU,c1ccccc1,153.0481,18.0,1.0,1.0,1.0,5.0,38.05,0.3,2.0,0.0,1.0,0.0,LCSB
FUSNMLFNXJSCDI,S=C(Nc1ccccc1)Oc1ccc2ccccc2c1,308.1104,39.0,2.0,3.0,3.0,12.5,12.47,0.13636363636363635,1.0,1.0,1.0,0.0,LCSB
FWQYJOPJMIEKHZ,c1ccccc1,179.1179,27.0,2.0,1.0,1.0,5.0,55.120000000000005,0.23076923076923078,2.0,1.0,0.0,0.0,LCSB
FXKFFTMLFPWYFH,O=C1CCc2ccccc2[C@H]2CCCCN12,433.1792,58.0,5.0,3.0,1.0,10.0,103.78,0.26666666666666666,2.0,5.0,1.0,0.0,LCSB
GBAWQJNHVWMTLU,C1=CC2C=CC2C1,251.023712158203,27.0,4.0,2.0,0.0,5.0,44.760000000000005,0.4,0.0,4.0,0.0,1.0,WUR
GCAOVMKRBUCSET,O=C(Nc1cccc2ccoc12)c1ccccc1,378.0658,42.0,3.0,3.0,3.0,12.0,62.47,0.24,1.0,3.0,0.0,2.0,LCSB
GDDNFNQRHNCJAZ,C=C1CCCC(=O)OCC2=CC[NH+]3CC[C@H](OC1=O)[C@H]23,352.176239013672,50.0,0.0,3.0,0.0,7.0,95.89000000000001,0.28,1.0,6.0,0.0,0.0,WUR
GDLIGKIOYRNHDA,c1ccc2c(c1)CCc1ccccc1N2,315.1623,45.0,4.0,3.0,2.0,9.0,6.48,0.13636363636363635,2.0,0.0,0.0,1.0,LCSB
GECHUMIMRBOMGK,O=S(=O)(Nc1ccccn1)c1ccccc1,250.064559936523,28.0,3.0,2.0,2.0,10.0,85.08,0.35294117647058826,3.0,2.0,1.0,0.0,WUR
GEPDYQSQVLXLEU,__ACYCLIC__GEPDYQSQVLXLEU,225.05241394043,27.0,5.0,0.0,0.0,3.0,71.06,0.5,0.0,6.0,0.0,0.0,WUR
GFNANZIMVAIWHM,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,395.1864,55.0,2.0,4.0,0.0,8.0,115.06000000000002,0.25,0.0,6.0,0.0,1.0,LCSB
GGLIEWRLXDLBBF,c1ccccc1,181.0972,25.0,3.0,1.0,1.0,5.0,64.35,0.3076923076923077,2.0,2.0,0.0,0.0,LCSB
GGRWZBVSUZZMKS,O=C1C[NH+]=C(c2ccccc2)c2ccccc2N1,287.058532714844,31.0,1.0,3.0,2.0,11.0,55.17,0.25,2.0,2.0,0.0,1.0,WUR
GHOKWGTUZJEAQD,__ACYCLIC__GHOKWGTUZJEAQD,220.1179,32.0,6.0,0.0,0.0,2.0,106.86000000000001,0.4,1.0,5.0,0.0,0.0,LCSB
GJTKAAFWJZWEPS,O=C(NC1CCNCC1)c1cc2ccccc2n1Cc1cc(-c2cccs2)on1,643.1988,79.0,10.0,5.0,4.0,18.0,125.13,0.29545454545454547,4.0,7.0,1.0,1.0,LCSB
GLTMLPGXPMAIOI,O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,359.035003662109,36.0,3.0,3.0,3.0,13.0,62.22,0.25,2.0,2.0,0.0,2.0,WUR
GMBRUAIJEFRHFQ,c1ccc(-n2cncn2)cc1,401.9132,30.0,3.0,2.0,2.0,8.5,57.01,0.45454545454545453,3.0,2.0,0.0,5.0,LCSB
GNBHRKFJIUUOQI,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,333.0757,37.0,0.0,5.0,3.0,15.0,75.99000000000001,0.2,0.0,5.0,0.0,0.0,LCSB
GNOIPBMMFNIUFM,__ACYCLIC__GNOIPBMMFNIUFM,180.126,29.0,3.0,0.0,0.0,1.0,26.790000000000006,0.45454545454545453,3.0,1.0,0.0,0.0,LCSB
GNTVZNNILZKEIB,c1ccccc1,293.06074523925804,35.0,7.0,1.0,1.0,6.0,61.830000000000005,0.3888888888888889,0.0,5.0,1.0,0.0,WUR
GOCUAJYOYBLQRH,c1ccc(Oc2ccccn2)cc1,362.0401,35.0,5.0,2.0,2.0,9.0,68.65,0.375,1.0,4.0,0.0,4.0,LCSB
GOJCZVPJCKEBQV,c1ccccc1,337.1646,48.0,10.0,1.0,1.0,7.0,78.9,0.25,0.0,6.0,0.0,0.0,LCSB
GONRXGWUUBPRKF,c1ccc(Cc2ccc3nc[nH]c3c2)cc1,316.109100341797,37.0,3.0,3.0,3.0,12.0,87.24,0.30434782608695654,3.0,3.0,0.0,1.0,WUR
GPMHHSJZGVOEFS,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,238.097381591797,29.0,2.0,3.0,3.0,12.0,71.77,0.2222222222222222,3.0,1.0,0.0,0.0,WUR
GPNAVOJCQIEKQF,c1ccc2scnc2c1,196.0175,18.0,1.0,2.0,2.0,8.0,82.04999999999998,0.46153846153846156,3.0,2.0,1.0,0.0,LCSB
GPXLRLUVLMHHIK,O=C(Nc1ccccc1)Nc1ccncc1,248.0585,27.0,2.0,2.0,2.0,9.0,54.02,0.29411764705882354,3.0,1.0,0.0,1.0,LCSB
GSLOLTKGVZFNKZ,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,367.157699584961,51.0,2.0,4.0,0.0,9.0,80.67,0.24,0.0,5.0,1.0,0.0,WUR
GTKRZJVAXAQBMB,c1cncnc1,225.134674072266,32.0,2.0,1.0,1.0,5.0,67.35000000000001,0.375,4.0,2.0,0.0,0.0,WUR
GTZCKTIZOGTWQO,c1ccccc1,279.045227050781,32.0,5.0,1.0,1.0,6.0,61.830000000000005,0.4117647058823529,0.0,5.0,1.0,0.0,WUR
GVDRRZOORHCTAN,O=C(N[C@H](CC(=O)N1CCCC1)Cc1ccccc1)c1cc2ccccc2[nH]1,458.1477,56.0,6.0,4.0,3.0,14.0,125.89,0.28125,3.0,5.0,0.0,1.0,LCSB
GVGYEFKIHJTNQZ,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1,290.138641357422,40.0,3.0,3.0,1.0,8.0,66.84,0.23809523809523808,1.0,4.0,0.0,0.0,WUR
GWLFIMOOGVXSMZ,O=c1c2ccccc2sc2ccccc12,414.1846,56.0,10.0,3.0,3.0,13.0,70.67,0.2413793103448276,3.0,3.0,1.0,0.0,LCSB
GYSCAQFHASJXRS,O=C1COC(=O)[C@H](Cc2ccccc2)NC(=O)COC(=O)[C@H](Cc2ccccc2)NC(=O)COC(=O)[C@H](Cc2ccccc2)N1,801.442749023438,114.0,9.0,4.0,3.0,19.0,139.83,0.21052631578947367,3.0,9.0,0.0,0.0,WUR
GYSSRZJIHXQEHQ,O=C(Nc1ccccc1)C1=COCCS1,236.074,29.0,2.0,2.0,1.0,7.0,38.33,0.25,1.0,2.0,1.0,0.0,LCSB
GZGZVOLBULPDFD,c1ccccc1,198.0873,25.0,4.0,1.0,1.0,5.0,101.41999999999999,0.42857142857142855,3.0,3.0,0.0,0.0,LCSB
GZUITABIAKMVPG,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,474.1734,61.0,7.0,5.0,4.0,17.0,70.0,0.17647058823529413,1.0,4.0,1.0,0.0,LCSB
GZVHEAJQGPRDLQ,c1ccc(-c2ncncn2)cc1,188.0931,23.0,1.0,2.0,2.0,8.0,90.71,0.35714285714285715,5.0,0.0,0.0,0.0,LCSB
HAORKNGNJCEJBX,c1ccc(Nc2nccc(C3CC3)n2)cc1,226.1339,32.0,3.0,3.0,2.0,9.0,37.81,0.17647058823529413,3.0,0.0,0.0,0.0,LCSB
HBBVCKCCQCQCTJ,c1ccc(OCCCOc2ccccc2)cc1,403.1751,55.0,12.0,2.0,2.0,10.0,102.29,0.2413793103448276,0.0,7.0,0.0,0.0,LCSB
HBPDKDSFLXWOAE,c1nncs1,229.1118,31.0,1.0,1.0,1.0,4.5,58.120000000000005,0.4,4.0,1.0,1.0,0.0,LCSB
HDDSHPAODJUKPD,c1ccc(Sc2ccc3[nH]cnc3c2)cc1,300.0801696777345,34.0,3.0,3.0,3.0,12.0,67.00999999999999,0.2857142857142857,3.0,2.0,1.0,0.0,WUR
HDHLIWCXDDZUFH,c1ncnc(NC2CC2)n1,254.1434,36.0,4.0,2.0,1.0,5.0,62.730000000000004,0.35294117647058826,5.0,0.0,1.0,0.0,LCSB
HDOVUKNUBWVHOX,O=c1nc[nH]c2[nH]cnc12,325.162200927734,43.0,7.0,2.0,2.0,9.0,151.14000000000001,0.43478260869565216,6.0,4.0,0.0,0.0,WUR
HDVAWXXJVMJBAR,C1CCN2CCCCC2C1,170.15397644043,31.0,1.0,2.0,0.0,2.0,23.47,0.16666666666666666,1.0,1.0,0.0,0.0,WUR
HEZNVIYQEUHLNI,c1ccccc1,226.0896,30.0,4.0,1.0,1.0,5.0,38.33,0.26666666666666666,1.0,2.0,1.0,0.0,LCSB
HFCYZXMHUIHAQI,O=C(Nc1ccccc1)Nc1cnns1,221.0492,23.0,2.0,2.0,2.0,8.5,66.91,0.4,4.0,1.0,1.0,0.0,LCSB
HGBGXSPIBLZGHS,c1ccc([C@@H]2CCCc3ccccc32)cc1,385.0539,42.0,3.0,3.0,2.0,11.0,72.19,0.2916666666666667,2.0,2.0,1.0,2.0,LCSB
HJJPJSXJAXAIPN,C1=CCNCC1,156.10188293457,24.0,1.0,1.0,0.0,3.0,29.54,0.2727272727272727,1.0,2.0,0.0,0.0,WUR
HKPHPIREJKHECO,c1ccccc1,312.1725,47.0,9.0,1.0,1.0,5.0,29.54,0.19047619047619047,1.0,2.0,0.0,1.0,LCSB
HKQYGTCOTHHOMP,O=c1c(-c2ccccc2)coc2ccccc12,269.0808,32.0,2.0,3.0,3.0,12.5,59.67,0.2,0.0,4.0,0.0,0.0,LCSB
HLFSDGLLUJUHTE,c1ccc([C@H]2CN3CCSC3=N2)cc1,205.0794296264645,26.0,1.0,3.0,1.0,7.0,15.6,0.21428571428571427,2.0,0.0,1.0,0.0,WUR
HMXDWDSNPRNUKI,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,521.0505,54.0,5.0,4.0,3.0,13.5,50.160000000000004,0.25806451612903225,4.0,1.0,0.0,3.0,LCSB
HOMGKSMUEGBAAB,O=[PH]1NCCCO1,261.0321,29.0,5.0,1.0,0.0,2.0,41.57,0.5,2.0,2.0,0.0,2.0,LCSB
HPDHKHMHQGCNPE,C=C1CCCC(=O)OCC2=CCNCC[C@H](OC1=O)C2=O,366.192047119141,53.0,0.0,2.0,0.0,7.0,93.14000000000001,0.2692307692307692,1.0,6.0,0.0,0.0,WUR
HRKAMJBPFPHCSD,__ACYCLIC__HRKAMJBPFPHCSD,267.173248291016,44.0,9.0,0.0,0.0,1.0,44.760000000000005,0.29411764705882354,0.0,4.0,0.0,0.0,WUR
HSHNITRMYYLLCV,O=c1ccc2ccccc2o1,177.0546,21.0,0.0,2.0,2.0,8.5,50.44,0.23076923076923078,0.0,3.0,0.0,0.0,LCSB
HSMVPDGQOIQYSR,C(=Nc1ccccc1)n1ccnc1,346.0929,38.0,5.0,2.0,2.0,8.5,39.41,0.34782608695652173,3.0,1.0,0.0,4.0,LCSB
HTJGLYIJVSDQAE,C1CCN2CCC[C@@H]2C1,260.150390625,39.0,3.0,2.0,0.0,3.0,90.23,0.3333333333333333,1.0,5.0,0.0,0.0,WUR
HWVNEWGKWRGSRK,c1ccc(SCc2cnc(-c3ccccc3)s2)cc1,472.0659,48.0,7.0,3.0,3.0,12.5,59.42,0.3225806451612903,1.0,3.0,2.0,4.0,LCSB
HXHWSAZORRCQMX,c1ccc2[nH]cnc2c1,266.0958,33.0,4.0,2.0,2.0,8.0,67.01,0.3333333333333333,3.0,2.0,1.0,0.0,LCSB
HXTGXYRHXAGCFP,c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,374.2126,55.0,7.0,3.0,2.0,9.0,41.93,0.18518518518518517,1.0,3.0,0.0,1.0,LCSB
HYAFETHFCAUJAY,O=C1NC(=O)C(Cc2ccc(OCCc3ccccn3)cc2)S1,357.1267,45.0,7.0,3.0,2.0,11.0,68.28999999999999,0.24,2.0,3.0,1.0,0.0,LCSB
HYYBABOKPJLUIN,c1ccc(Nc2ccccc2)cc1,242.1176,33.0,3.0,2.0,2.0,9.0,49.33,0.16666666666666666,1.0,2.0,0.0,0.0,LCSB
HZJKXKUJVSEEFU,c1ccc(CCn2cncn2)cc1,289.1215,37.0,6.0,2.0,2.0,9.5,54.5,0.25,4.0,0.0,0.0,1.0,LCSB
IAJNXBNRYMEYAZ,C=C(c1ccccc1)c1ccccc1,278.1176,36.0,4.0,2.0,2.0,12.0,50.09,0.14285714285714285,1.0,2.0,0.0,0.0,LCSB
IAKHMKGGTNLKSZ,O=c1cccc2c(c1)CCCc1ccccc1-2,400.1755,54.0,5.0,3.0,2.0,11.5,83.09,0.2413793103448276,1.0,6.0,0.0,0.0,LCSB
IANUJLZYFUDJIH,O=C(COc1nncs1)Nc1ccccc1,364.0737,37.0,5.0,2.0,2.0,8.5,55.32000000000001,0.4166666666666667,3.0,2.0,1.0,4.0,LCSB
IBXPYPUJPLLOIN,c1c[nH]cn1,142.0611,17.0,1.0,1.0,1.0,4.5,60.96,0.5,3.0,2.0,0.0,0.0,LCSB
ICFJFFQQTFMIBG,c1ccccc1,206.14,30.0,3.0,1.0,1.0,6.0,97.78,0.3333333333333333,5.0,0.0,0.0,0.0,LCSB
IDIMIWQPUHURPV,C=C1CCCC(=O)OCC2=CC[NH+]3CC[C@H](OC1=O)[C@H]23,368.1708679199215,51.0,1.0,3.0,0.0,7.0,116.12000000000002,0.3076923076923077,1.0,7.0,0.0,0.0,WUR
IEDVJHCEMCRBQM,c1ccc(Cc2cncnc2)cc1,291.145294189453,39.0,5.0,2.0,2.0,8.0,105.51,0.3333333333333333,4.0,3.0,0.0,0.0,WUR
IFOLNWVBRSCJOJ,O=c1cc[nH]cn1,154.097213745117,22.0,1.0,1.0,1.0,5.0,57.78,0.36363636363636365,3.0,1.0,0.0,0.0,WUR
IIAGSABLXRZUSE,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,479.079254150391,53.0,7.0,3.0,2.0,11.0,191.12999999999997,0.45161290322580644,2.0,10.0,2.0,0.0,WUR
IIBYAHWJQTYFKB,O=C(NCCc1ccccc1)c1ccccc1,362.1154,45.0,7.0,2.0,2.0,10.0,75.63,0.24,1.0,4.0,0.0,1.0,LCSB
IIMUEPCADBPEMF,__ACYCLIC__IIMUEPCADBPEMF,277.033050537109,32.0,8.0,0.0,0.0,3.0,69.67,0.5333333333333333,0.0,5.0,2.0,0.0,WUR
IIQKUGXEGMZCLE,c1ccc(Cc2ccc3nc[nH]c3c2)cc1,298.118621826172,37.0,3.0,3.0,3.0,12.0,87.24,0.2727272727272727,3.0,3.0,0.0,0.0,WUR
IITCWRFYJWUUPC,c1ccncc1,252.123,35.0,6.0,1.0,1.0,6.0,65.49,0.2777777777777778,1.0,4.0,0.0,0.0,LCSB
IKVXBIIHQGXQRQ,O=C(Nc1ccccc1)c1ccccc1,364.111,44.0,5.0,2.0,2.0,10.0,46.61,0.24,1.0,3.0,0.0,2.0,LCSB
ILBONRFSLATCRE,N=C1SCCS1,256.0225,28.0,5.0,1.0,0.0,3.0,47.89,0.5,1.0,3.0,2.0,0.0,LCSB
IMTMBDXEKMXETQ,c1ccccc1,268.0928,32.0,7.0,1.0,1.0,7.0,135.56,0.42105263157894735,3.0,5.0,0.0,0.0,LCSB
INFDPOAKFNIJBF,c1cc(-c2cc[nH+]cc2)cc[nH+]1,187.1230392456055,28.0,1.0,2.0,2.0,8.0,7.76,0.14285714285714285,2.0,0.0,0.0,0.0,WUR
IOPTXXRNXCPJGO,c1ccccc1,258.079620361328,32.0,4.0,1.0,1.0,7.0,72.47,0.35294117647058826,1.0,4.0,1.0,0.0,WUR
IOUNQDKNJZEDEP,O=c1[nH]c2ccccc2o1,367.9941,36.0,7.0,2.0,2.0,9.0,53.6,0.42857142857142855,1.0,4.0,2.0,1.0,LCSB
IPEHSCPRVOWQFQ,O=S(=O)(NC1CCCCC1)c1ccccc1,269.1318,38.0,3.0,2.0,1.0,7.0,63.400000000000006,0.2777777777777778,2.0,2.0,1.0,0.0,LCSB
IPKKHRVROFYTEK,c1ccccc1,307.1904,48.0,10.0,1.0,1.0,6.0,52.60000000000001,0.18181818181818182,0.0,4.0,0.0,0.0,LCSB
IPRJXAGUEGOFGG,c1ccccc1,214.089553833008,29.0,5.0,1.0,1.0,6.0,46.17,0.2857142857142857,1.0,2.0,1.0,0.0,WUR
IRGFNBRYIWLUOO,O=C(/C=C/c1ccccc1)NC1CCC(CCN2CCc3ccc(-c4ncon4)cc3CC2)CC1,503.2817,72.0,7.0,5.0,3.0,15.5,71.26,0.1891891891891892,4.0,2.0,0.0,1.0,LCSB
IRIAEXORFWYRCZ,O=C(OCc1ccccc1)c1ccccc1,313.1434,43.0,7.0,2.0,2.0,10.0,52.60000000000001,0.17391304347826086,0.0,4.0,0.0,0.0,LCSB
IRJQWZWMQCVOLA,O=C(NN=Cc1ccccn1)Nc1ccccc1,335.095,36.0,4.0,2.0,2.0,11.0,103.68,0.375,4.0,3.0,0.0,2.0,LCSB
IRSCQMHQWWYFCW,O=c1[nH]cnc2[nH]cnc12,256.104644775391,31.0,5.0,2.0,2.0,8.0,139.28,0.5,5.0,4.0,0.0,0.0,WUR
ISRUGXGCCGIOQO,c1ccccc1,210.1125,30.0,3.0,1.0,1.0,5.0,47.56,0.26666666666666666,1.0,3.0,0.0,0.0,LCSB
ISZQNKFXNXQTTF,C(=NOCc1ccccc1)c1ccccc1,395.121368408203,45.0,7.0,2.0,2.0,11.0,80.48,0.32142857142857145,2.0,4.0,0.0,3.0,WUR
ITYMTTQVNYAJAA,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,449.233032226563,65.0,4.0,4.0,0.0,9.0,100.90000000000002,0.21875,0.0,6.0,0.0,1.0,WUR
IUBSYMUCCVWXPE,c1ccccc1,268.191680908203,44.0,9.0,1.0,1.0,4.0,50.72,0.21052631578947367,1.0,3.0,0.0,0.0,WUR
IUHMIOAKWHUFKU,c1ccc([C@H]2C[C@@H](c3ccc4c(c3)OCO4)c3cccnc32)cc1,532.233,72.0,10.0,5.0,3.0,16.0,115.18,0.20512820512820512,1.0,7.0,0.0,0.0,LCSB
IVUXTESCPZUGJC,c1ccc(Oc2ccccc2)cc1,291.0895,35.0,3.0,2.0,2.0,9.0,41.57000000000001,0.25,2.0,2.0,0.0,1.0,LCSB
IXBQSRWSVIBXNC,C=C1NC(=O)CCCNC(=O)C[C@H](/C=C/C=C/CCCc2ccccc2)NC(=O)CNC(=O)CCNC1=O,825.450378417969,119.0,13.0,2.0,1.0,16.0,284.93999999999994,0.3050847457627119,8.0,10.0,0.0,0.0,WUR
IXSZQYVWNJNRAL,c1ccc(C2=NC(c3ccccc3)CO2)cc1,360.177,49.0,4.0,3.0,2.0,10.0,30.82,0.19230769230769232,1.0,2.0,0.0,2.0,LCSB
IYAZLDLPUNDVAG,c1ccc(-n2nc3ccccc3n2)cc1,324.207,49.0,3.0,3.0,3.0,11.0,50.94,0.16666666666666666,3.0,1.0,0.0,0.0,LCSB
IYIKLHRQXLHMJQ,O=C(c1ccccc1)c1coc2ccccc12,646.031,60.0,11.0,3.0,3.0,12.0,42.68,0.1935483870967742,1.0,3.0,0.0,2.0,LCSB
IZFZCMFMJKDHJZ,N=C1SC(=Nc2ccccc2)N(c2ccccc2)C1=N,417.060485839844,38.0,2.0,3.0,2.0,12.0,40.32,0.39285714285714285,4.0,0.0,1.0,6.0,WUR
IZXSCPRWPYQTJH,C=C1CCCC(=O)OC[C@H]2CC[NH+]3CC[C@@H](OC1=O)[C@@H]23,354.191528320313,52.0,0.0,3.0,0.0,6.0,95.89000000000001,0.28,1.0,6.0,0.0,0.0,WUR
JAEZSIYNWDWMMN,__ACYCLIC__JAEZSIYNWDWMMN,119.0637,17.0,0.0,0.0,0.0,1.0,15.27,0.42857142857142855,2.0,0.0,1.0,0.0,LCSB
JALVTHFTYRPDMB,C1CC[C@@H]2CC[C@@H]3[C@H](CCC4[C@H]3C[C@H]3[C@@H]4C[C@H]4CCCCN43)C2C1,400.357452392578,74.0,0.0,6.0,0.0,6.0,23.47,0.06896551724137931,1.0,1.0,0.0,0.0,WUR
JBDHZKLJNAIJNC,c1ccc(Oc2ccccn2)cc1,350.059,37.0,6.0,2.0,2.0,11.0,57.650000000000006,0.2916666666666667,1.0,4.0,0.0,2.0,LCSB
JBIJLHTVPXGSAM,c1ccc2ccccc2c1,144.0808,20.0,0.0,2.0,2.0,7.5,26.02,0.09090909090909091,1.0,0.0,0.0,0.0,LCSB
JCCNYMKQOSZNPW,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,383.1521,50.0,1.0,4.0,2.0,12.0,42.43,0.18518518518518517,2.0,2.0,0.0,1.0,LCSB
JCICIFOYVSPMHG,O=C1Cc2ccccc2N1c1ccccc1,278.0134,27.0,1.0,3.0,2.0,10.0,20.310000000000002,0.2222222222222222,1.0,1.0,0.0,2.0,LCSB
JEJREKXHLFEVHN,O=C(Cc1ccccc1)O[C@H]1C[C@@H]2N[C@H](C1)[C@H]1O[C@H]12,320.149780273438,44.0,4.0,4.0,1.0,8.0,82.53,0.2608695652173913,1.0,5.0,0.0,0.0,WUR
JHSPCUHPSIUQRB,c1ccccc1,189.9823684692385,16.0,1.0,1.0,1.0,5.0,43.09,0.36363636363636365,1.0,1.0,0.0,2.0,WUR
JHWNWJKBPDFINM,O=C1CCCCCCCCCCCN1,198.1852,37.0,0.0,1.0,0.0,2.0,29.1,0.14285714285714285,1.0,1.0,0.0,0.0,LCSB
JIIOLEGNERQDIP,c1ccccc1,163.123031616211,26.0,2.0,1.0,1.0,5.0,24.39,0.16666666666666666,2.0,0.0,0.0,0.0,WUR
JJAPPCJXQFKMJL,c1ccc(-c2ccnn2-c2ccccc2)cc1,363.0973,41.0,5.0,3.0,3.0,12.5,44.120000000000005,0.28,2.0,2.0,1.0,2.0,LCSB
JJCFRYNCJDLXIK,C1=Cc2ccccc2C(=C2CCNCC2)c2ccccc21,288.174835205078,43.0,0.0,4.0,2.0,12.0,3.24,0.045454545454545456,1.0,0.0,0.0,0.0,WUR
JJJPNTQYUJPWGQ,c1ccc(CCCc2ccccn2)cc1,198.1277,30.0,4.0,2.0,2.0,8.0,12.89,0.06666666666666667,1.0,0.0,0.0,0.0,LCSB
JLFNLZLINWHATN,__ACYCLIC__JLFNLZLINWHATN,239.1489,38.0,13.0,0.0,0.0,0.0,77.38000000000001,0.375,0.0,6.0,0.0,0.0,LCSB
JLRGJRBPOGGCBT,c1ccccc1,271.1111,36.0,5.0,1.0,1.0,7.0,75.27000000000001,0.3333333333333333,2.0,3.0,1.0,0.0,LCSB
JLYFCTQDENRSOL,c1ccsc1,276.082,35.0,5.0,1.0,1.0,4.5,29.54,0.29411764705882354,1.0,2.0,1.0,1.0,LCSB
JNELGWHKGNBSMD,O=c1c2ccccc2oc2ccccc12,197.0597,23.0,0.0,3.0,3.0,12.0,30.21,0.13333333333333333,0.0,2.0,0.0,0.0,LCSB
JNMRHUJNCSQMMB,O=S(=O)(Nc1nccs1)c1ccccc1,256.020965576172,25.0,3.0,2.0,2.0,9.5,85.08,0.4375,3.0,2.0,2.0,0.0,WUR
